bvets vehicle performance table 0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,Q12,P23,Q34,P45,Q56,P67,Q78,P89,Q910,P1011Q11,WF1,WF2,WF3,WF4,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,Q12,P23,Q34,P45,Q56,P67,Q78,P89,Q910,P1011Q11,WF1,WF2,WF3,WF4,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,Q12,P23,Q34,P45,Q56,P67,Q78,P89,Q910,P1011Q11,WF1,WF2,WF3,WF4
10,145.122354,203.7717908,259.4520548,298.4517304,346.3793577,392.4444444,469.4117647,547.5380198,700,1377.003942,6180.851064,6750.374852,6750.374852,562.4643197,661.2408759,823.5225152,1069.293078,1586.809816,3773.30589,18422.11243,14971.16247,13790,12160.16766,10505.89847,11127.08041,10277.62563,13584.94685,18277.42275,164.7663551,223.5294118,278.0991064,313.4361233,355.4896142,415,474.2320819,540.2173913,659.5238095,890.1234568,1296.891192,2842.230347,4126.315789,483.1042129,543.75,613.8665405,683.4593573,780.5338242,917.5675676,1063.207547,1335.877863,2046.153846,2204.672897,17152.95867,22308.12854,4312.903226,3364.040562,2653.4375,158.7628866,223.5294118,269.6969697,313.1472081,346.1538462,391.5820029,455.8139535,540.9799555,656.0836502,887.7094972,1463.636364,2158.823529,7864.872904,471.3106796,519.92,588.0860876,654.0199685,735.7142857,850.4672897,967.5300063,1193.589744,1408.955224,1804.077253,8373.170732,5025.502959,3733.333333,4476.657019,3226.608392
11,141.8121351,197.8763934,250.7178631,287.7304965,333.8959476,376.9420469,449.0243902,517.8368121,651.9537443,1160.051345,3202.706454,6750.374852,6750.374852,549.5994173,643.0664761,796.2255359,1018.589291,1472.994652,3157.088608,18422.11243,14971.16247,13790,12160.16766,10505.89847,11127.08041,10277.62563,13584.94685,18277.42275,160.8856089,217.3410405,269.5029821,303.152876,343.3371958,400.8806262,455.8139535,515.0943396,622.7272727,817.5572519,1142.105263,2158.823529,2842.230347,474.467618,533.4319527,600.8097166,667.4236783,759.2016238,888.856305,1026.271186,1276.470588,1906.896552,2046.153846,17152.95867,22308.12854,3786.770982,3068.446602,2490.147059,155.2325581,217.3410405,261.343431,303.3068125,334.5864662,377.2669402,438.3495146,515.860735,616.5562914,816.2629758,1246.341463,1734.506243,5350,463.2402504,510.1602896,575.6830601,639.5300622,717.565872,826.3736264,937.7276937,1145.638694,1348.148148,1695.934959,5937.261146,4183.296679,3312.871287,3911.506276,2958.726636
12,138.6026201,192.2189963,242.4104235,277.5647668,322.0344288,362.3127621,429.9212598,490.647412,609.2478422,999.8835856,2151.267606,6180.851064,6750.374852,537.1351019,625.6302521,770.3242065,971.9209915,1373.289144,2709.42029,16017.14491,14971.16247,13790,12160.16766,10505.89847,11127.08041,10277.62563,13584.94685,18277.42275,157.1038251,211.3636364,261.2616822,293.3212996,331.7487267,387.3563218,438.3495146,491.7004049,589.1304348,754.8042705,1018.294849,1734.506243,2158.823529,466,523.3226837,588.0860876,651.870187,738.6996904,861.4613181,991.2654746,1221.276596,1783.591331,1906.896552,17152.95867,14390.69767,3371.755725,2819.070808,2345,151.7934003,211.3636364,253.3505155,293.8596491,323.5294118,363.6589404,421.7665615,492.4418605,580.7912844,754.2810985,1082.905983,1445.419847,3156.603774,455.3008596,500.5997505,563.5886674,625.4303733,700,803.2315978,909.2391304,1100.720576,1291.451292,1598.648649,4590.06295,3578.082774,2975,3470.938628,2731.077796
13,135.4892824,186.7854723,234.4992051,267.9124579,310.7494592,348.4848485,411.9847328,465.6641136,571.0387985,876.7864802,1613.79922,3202.706454,6180.851064,525.0529501,608.8881263,745.7141592,928.824844,1285.222672,2369.467773,8518.009206,14971.16247,13790,12160.16766,10505.89847,11127.08041,10277.62563,13584.94685,18277.42275,153.4172662,205.5865922,253.3536818,283.9122755,320.6858407,374.3902439,421.7665615,469.8630137,558.3333333,700,917.007535,1445.419847,1734.506243,457.6964478,513.4159199,575.6830601,636.7774566,718.9804772,835.2941176,958.0428954,1169.863014,1673.645681,1783.591331,17152.95867,8707.428721,3036.018412,2605.859375,2215.131579,148.4419263,205.5865922,245.6953642,284.7826087,312.9496403,350.7068803,406,470.5563366,548.2758621,700,955.513308,1235.802469,2229.194631,447.4893415,491.2323475,551.7915309,611.7053481,682.9890644,780.9859155,881.9793205,1058.556461,1238.461538,1510.661765,3735.005513,3122.166998,2697.560976,3117.848796,2535.231156
14,132.4678627,181.5627907,226.9565217,258.7356322,300,335.3942144,395.1111111,442.628886,536.6518706,779.2249731,1287.457241,2151.267606,3202.706454,513.3356511,592.7994616,722.3011793,888.9058296,1206.869621,2102.528902,5781.413613,14971.16247,13790,12160.16766,10505.89847,11127.08041,10277.62563,13584.94685,18277.42275,149.8223801,200,245.7591623,274.8991354,310.1135749,361.9485294,406,449.4318182,530,651.7241379,832.6097681,1235.802469,1445.419847,449.5522388,503.7056367,563.5886674,622.1253115,700,810.2739726,926.4705882,1121.854305,1575,1673.645681,17152.95867,6228.737791,2758.823529,2421.47735,2098.25,145.1748252,200,238.3570105,276.054358,302.8169014,338.3644491,390.990991,450.0583431,518.5863874,652.0684736,853.4246575,1076.845152,1717.1875,439.8026316,482.0522868,540.2808249,598.340249,666.507177,759.5854922,855.8704453,1018.900602,1188.826816,1430.701754,3144.064636,2766.370474,2465.671642,2828.535774,2364.957727
15,129.5343496,176.5389128,219.7572079,250,289.7488169,322.9834254,379.2086331,421.3224283,505.5408772,700,1068.263045,1613.79922,2151.267606,501.9669244,577.3267327,700,851.8251016,1136.706949,1887.362368,4363.908206,14971.16247,13790,12160.16766,10505.89847,11127.08041,10277.62563,13584.94685,18277.42275,146.3157895,194.5945946,238.459846,266.257409,300,350,390.990991,430.2752294,503.8461538,608.8757396,761.2021858,1076.845152,1235.802469,441.56283,494.1860465,551.7915309,607.8947368,681.7175094,786.3270777,896.4285714,1076.923077,1485.997358,1575,17152.95867,4840.307692,2526.086957,2260.447761,1992.5,141.9889503,194.5945946,231.3161876,267.6551724,293.1034483,326.5895954,376.686217,430.8199811,491.3697943,609.4339623,769.7819315,952.1626856,1392.553191,432.2377622,473.0540037,529.0462428,585.3211009,650.5300353,738.9830508,830.8411215,981.535649,1142.238267,1357.718121,2711.238223,2480.976744,2268.965517,2587.151335,2215.555556
16,126.6849616,171.7026992,212.8783383,241.6744914,279.9620493,311.2008616,364.1958042,401.5571655,477.258971,634.3861437,910.8882521,1287.457241,1613.79922,490.9314434,562.4352332,678.7332647,817.2903441,1073.514212,1710.237918,3496.974063,14971.16247,13790,12160.16766,10505.89847,11127.08041,10277.62563,13584.94685,18277.42275,142.8942808,189.3617021,231.4388489,257.9646018,290.3158985,338.5159011,376.686217,412.2775801,479.6296296,570.5882353,700,952.1626856,1076.845152,433.7238494,484.8515865,540.2808249,594.0677966,664.095199,763.3858268,867.8082192,1034.782609,1405.289673,1485.997358,17152.95867,3952.486188,2327.906977,2118.598356,1896.363636,138.8813097,189.3617021,224.5551601,259.566787,283.7837838,315.3440482,363.0372493,412.7286028,466.3294798,571.2643678,700,851.7482517,1168.345324,424.7918594,464.2321522,518.0779666,572.6346434,635.0348028,719.1347754,806.8257492,946.2686567,1098.423818,1290.836013,2380.555556,2246.970796,2100,2382.696524,2083.408808
17,123.9161312,167.0438277,206.298984,233.7308869,270.6088368,300,350,383.1717118,451.4370391,579.1532282,792.4125561,1068.263045,1287.457241,480.2147677,548.0928163,658.4306305,785.0480497,1016.301969,1561.886058,2912.005631,14971.16247,13790,12160.16766,10505.89847,11127.08041,10277.62563,13584.94685,18277.42275,139.5547945,184.2931937,224.6805507,250,281.0344828,327.4696707,363.0372493,395.3367876,457.1428571,536.1702128,646.961326,851.7482517,952.1626856,426.0310881,475.6969083,529.0462428,580.627558,647.0979444,741.3881748,840.5109489,995.1807229,1331.768953,1405.289673,11304.19847,3335.880737,2157.119067,1992.694928,1808.586957,135.8490566,184.2931937,218.0575749,251.7722641,274.8344371,304.5929019,350,395.6846031,443.2144511,536.8932039,640.8970976,769.1449814,1004.205607,417.4621386,455.5815935,507.3666384,560.2682849,620,700,783.763938,912.9277567,1057.142857,1229.320988,2119.67509,2051.619703,1953.293413,2207.298713,1965.69128
18,121.2244898,162.5527192,200,226.1434978,261.6609939,289.3388006,336.5562914,366.0264541,427.7675033,532.0182589,700,910.8882521,1068.263045,469.8032787,534.2696629,639.027991,754.8772862,964.2595978,1435.822593,2490.682657,14971.16247,13790,12160.16766,10505.89847,11127.08041,10277.62563,13584.94685,18277.42275,136.2944162,179.3814433,218.1704782,242.3444976,272.1311475,316.8367347,350,379.3624161,436.2068966,505.0632911,600.554939,769.1449814,851.7482517,418.4804928,466.7168675,518.0779666,567.5580222,630.6930693,720.2770781,814.4470868,957.8947368,1264.516129,1331.768953,6782.758621,2882.680085,2008.411215,1880.191722,1728.125,132.8894807,179.3814433,211.8083286,244.2558747,266.2337662,294.3042538,337.5342466,379.5995858,421.8108831,505.7803468,590.1960784,700,878.8461538,410.2459016,447.0973867,496.9033338,548.2100615,605.4054054,681.540931,761.6,881.359354,1018.181818,1172.551929,1908.605455,1886.076241,1824.719101,2055.174521,1860.162011
19,118.6068539,158.2204724,193.9638387,218.8888889,253.0927263,279.1791792,323.8064516,350,405.9920107,491.3219584,625.9024881,792.4125561,910.8882521,459.684123,520.9380748,620.4668002,726.584627,916.7166417,1327.375566,2172.76176,14971.16247,13790,12160.16766,10505.89847,11127.08041,10277.62563,13584.94685,18277.42275,133.1103679,174.6192893,211.8952024,234.9804433,263.5832522,306.5943239,337.5342466,364.274062,416.6666667,476.8115942,559.6100279,700,769.1449814,411.0681587,457.9065142,507.3666384,554.844061,614.8501362,700,789.5348837,922.7272727,1202.762431,1264.516129,4834.375,2535.52888,1877.761522,1779.057503,1654.1,130,174.6192893,205.7934509,237.0029927,257.9617834,284.4488884,325.6032172,364.3948296,401.9354839,477.4834437,546.2242563,641.2719892,779.97543,403.1405332,438.7747791,486.6795367,536.4485981,591.2319645,663.7223975,740.2825007,851.425762,981.3504823,1120,1734.32404,1744.001714,1711.111111,1921.979876,1765.021246
20,116.0602128,154.0388049,188.1743869,211.9456366,244.8803828,269.4865526,311.6981132,334.9862994,385.8919644,455.8293839,565.1661869,700,792.4125561,449.8451589,508.0722892,602.6934821,700,873.1137725,1233.093486,1924.337719,10526.55172,13790,12160.16766,10505.89847,11127.08041,10277.62563,13584.94685,18277.42275,130,170,205.842246,227.8915046,255.3699284,296.7213115,325.6032172,350,398.3870968,451.039261,523.2160474,641.2719892,700,403.7903226,449.2610837,496.9033338,542.4713584,599.5407577,680.5084746,765.6996587,889.5027624,1145.859873,1202.762431,3749.167734,2261.102582,1762.068966,1687.651822,1585.769231,127.1781534,170,200,230,250,275,314.1732283,350,383.4302326,451.6367476,507.7253219,590.7718121,700,396.1434978,430.6091971,476.6871166,524.9730728,577.4617068,646.5116279,719.7638604,823.0031949,946.4788732,1071.212121,1587.983871,1620.735719,1610,1804.388489,1678.806952
21,113.5817169,150,182.6168224,205.2941176,237.0022371,260.2294455,300.1840491,320.8922947,367.2811601,424.6024322,514.4760533,625.9024881,700,440.2749079,495.6483126,585.6589147,674.9732658,832.9806808,1150.37123,1724.868004,6144.470668,13790,12160.16766,10505.89847,11127.08041,10277.62563,13584.94685,18277.42275,126.9607843,165.5172414,200,221.0625471,247.4719101,287.1980676,314.1732283,336.4760433,381.25,427.4336283,490.6542056,590.7718121,641.2719892,396.6433566,440.7759883,486.6795367,530.4263566,584.7384268,661.7577197,742.8730512,858.0645161,1093.258427,1145.859873,3057.54717,2038.715179,1658.90411,1604.635352,1522.5,124.4215938,165.5172414,194.4159698,223.2342007,242.3312883,265.9329495,303.2133676,336.3520611,366.1581694,427.9352227,473.7373737,546.8835751,633.9756592,389.2523364,422.5962384,466.9183068,513.7731833,564.0776699,629.8780488,700,795.9800561,913.4146341,1025.797872,1463.364193,1512.775183,1519.43128,1699.810274,1600.319149
22,111.1686671,146.0968595,177.2774869,198.9163237,229.4382961,251.3791491,289.2215569,307.6359904,350,396.9157072,471.5299335,565.1661869,625.9024881,430.96251,483.6437718,569.3179763,651.3713811,795.9190445,1077.205597,1561.180124,4325.572519,13790,12160.16766,10505.89847,11127.08041,10277.62563,13584.94685,18277.42275,123.9903069,161.1650485,194.3576501,214.4795264,239.8713826,278.0063291,303.2133676,323.6445783,365.1515152,405.7324841,461.3495117,546.8835751,590.7718121,389.6237624,432.4468085,476.6871166,518.6962066,570.4183636,643.7062937,720.9923664,828.2722513,1044.488189,1093.258427,2578.26087,1854.846527,1566.336634,1528.903826,1463.75,121.7280813,161.1650485,189.0302067,216.6937449,234.939759,257.2250498,292.6952141,323.3943531,350,406.122449,443.5114504,508.388521,578.5447761,382.4646643,414.7316634,457.3656846,502.8391167,551.0638298,613.7931034,680.9500247,770.2554745,882.0208024,983.4190231,1355.963303,1417.436109,1437.837838,1606.198347,1528.563715
23,108.8185049,142.3226609,172.1437741,192.7956989,222.17013,242.9094236,278.7719298,295.1448569,333.9109046,372.1994671,434.6791637,514.4760533,565.1661869,421.8976826,472.037779,553.6291466,629.0760321,761.5892629,1012.030956,1424.438488,3329.844961,13790,12160.16766,10505.89847,11127.08041,10277.62563,13584.94685,18277.42275,121.086262,156.937799,188.9051095,208.1293918,232.5518485,269.1290824,292.6952141,311.4537445,350,385.7142857,434.8365276,508.388521,546.8835751,382.7281649,424.2692861,466.9183068,507.2687225,556.557377,626.3157895,700,800,999.1452991,1044.488189,2226.538462,1700.286731,1482.81342,1459.538636,1409.051724,119.0954774,156.937799,183.8323353,210.3675589,227.8106509,248.8553759,282.5925926,311.0758057,334.8513361,385.9813084,416.4556962,474.3500867,531.3471503,375.7781675,407.0113885,448.0221519,492.1615202,538.4050367,598.2300885,662.5759417,745.7380457,852.173913,943.7810945,1262.443115,1332.627402,1363.948498,1521.913722,1462.710059
24,106.5288035,138.6711185,167.2040302,186.916996,215.1807229,234.7962382,268.8,283.3545026,318.8946423,350,402.71206,471.5299335,514.4760533,413.0706827,460.8108108,538.5541541,607.9816514,729.7000205,953.6059577,1308.495298,2701.595424,13790,12160.16766,10505.89847,11127.08041,10277.62563,13584.94685,18277.42275,118.2464455,152.8301887,183.6329588,202,225.498008,260.5504587,282.5925926,299.8567335,335.7142857,367.1905697,410.7344633,474.3500867,508.388521,375.9533074,416.2393162,457.3656846,496.1323392,543.1337397,609.5505618,679.8429319,773.1343284,956.8807339,999.1452991,1957.433809,1568.545294,1407.070707,1395.769387,1358,116.5217391,152.8301887,178.8126919,204.245283,220.9302326,240.8045977,272.8813559,299.3502658,320.620438,367.3267327,392.0962199,444.0366972,490.6752412,369.1906005,399.4314782,438.8809182,481.7314747,526.0869565,583.1640058,644.8424069,722.3447475,823.7623762,906.626506,1180.276014,1256.695722,1296.721311,1445.628521,1402.058824
25,104.2972595,135.1363487,162.447466,181.2661499,208.4543395,227.0175439,259.273743,272.2075638,304.8473692,329.9515173,374.7181384,434.6791637,471.5299335,404.4722719,449.9445983,524.0576648,587.9937464,700,900.9337087,1208.940745,2269.085133,13790,12160.16766,10505.89847,11127.08041,10277.62563,13584.94685,18277.42275,115.46875,148.8372093,178.5323918,196.0800374,218.6956522,252.2556391,272.8813559,288.8111888,322.2222222,350,388.7287699,444.0366972,474.3500867,369.2960463,408.3529412,448.0221519,485.2760736,530.1270738,593.3774834,660.4722793,747.5728155,917.3913043,956.8807339,1744.896719,1454.916419,1338.069705,1336.94517,1310.241935,114.004914,148.8372093,173.9622642,198.3172147,214.2857143,233.0548303,263.5391924,288.1759193,307.2263549,350,370.0490998,416.8685927,455.2631579,362.699784,391.9881389,429.9354839,471.54047,514.0960163,568.5714286,627.7164985,700,796.6850829,871.728972,1107.512953,1188.316633,1235.294118,1376.255507,1346.016949
26,102.1216849,131.7128382,157.8640777,175.8301648,201.9764069,219.5530726,250.1639344,261.6527713,291.6782247,311.7558402,350,402.71206,434.6791637,396.0936843,439.4220284,510.1070055,569.0274841,672.271245,853.2044199,1122.529386,1953.166227,6860,12160.16766,10505.89847,11127.08041,10277.62563,13584.94685,18277.42275,112.7511592,144.9541284,173.5951662,190.3589508,212.1315677,244.2307692,263.5391924,278.2786885,309.4594595,334.0036563,368.5573366,416.8685927,444.0366972,362.7533461,400.6063433,438.8809182,474.689488,517.5182482,577.7657267,641.8429003,723.2227488,880.4123711,917.3913043,1572.787246,1355.905039,1274.948665,1282.512253,1265.46875,111.5431349,144.9541284,169.2726373,192.5742574,207.8651685,225.5895017,254.5454545,277.5147929,294.5973847,333.8642079,350,392.3803898,424.1525424,356.3036021,384.6777128,421.1796247,461.5803815,502.4193548,554.4303797,611.1675127,678.6348502,770.8502024,838.8888889,1042.626879,1126.416685,1178.947368,1312.895928,1294.07822
