bvets vehicle performance table 0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC50Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC60Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,Q12,P23,Q34,P45,Q56,P67,Q78,P89,Q910,P1011Q11,WF1,WF2,WF3,WF4,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,Q12,P23,Q34,P45,Q56,P67,Q78,P89,Q910,P1011Q11,WF1,WF2,WF3,WF4,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,Q12,P23,Q34,P45,Q56,P67,Q78,P89,Q910,P1011Q11,WF1,WF2,WF3,WF4
11,157.9588408,222.1917808,281.0994764,318.8352032,364.4973585,422.6168224,488.4224481,582.7906977,744.4444444,1153.333333,2793.457944,4300,6569.828553,567.6691729,668.5393258,829.6296296,1064.227642,1629.80633,4200,21500,17135.61287,15209.09091,13378.61328,13016.64685,13529.13957,16496.01348,23132.96019,20850.28954,164.0949555,229.2397661,281.8181818,313.2450331,366.4652568,414.8148148,482.6714801,570.7207207,700,996,1279.310345,2759.872611,5304.819277,494.2558104,555.8148564,625.9385666,700,799.3150685,957.8947368,1166.057441,1541.176471,1972.727273,2878.111588,22608.78657,27195.85799,5408.812021,3595.182506,3804.83871,150,227.4823432,274.3106927,317.8981099,349.704579,404.2349054,466.0220994,539.6092362,666.6666667,901.1049724,1447.97891,2976.165113,4327.272727,471.9305172,531.4849878,599.3506494,660.1834862,764.159292,861.007667,1014.678899,1225.212637,1625.925926,2119.316137,9413.73057,8696.153846,4477.779211,4305.735593,3063.854778
12,154.7263682,216.5306122,273.0394922,309.2861908,352.8455285,408.4297521,470.0950735,557.6271186,700,1047.445255,2204.477612,3144.444444,6569.828553,556.440678,653.5655058,805.5011304,1022.513089,1533.243968,3573.159145,21500,17135.61287,15209.09091,13378.61328,13016.64685,13529.13957,16496.01348,23132.96019,20850.28954,161.1764706,223.9923225,274.6952989,304.467354,355.8375635,402.1978022,466.5844202,549.2119089,666.8957154,920.8955224,1166.666667,2215.463918,3640,486.4917633,546.6027819,614.5669291,686.066879,781.4606742,931.3304721,1126.395939,1471.186441,1868.539326,2641.362916,22608.78657,27195.85799,4700.163755,3313.564988,3503.989867,146.9194313,222.6246665,267.4116799,309.2450766,339.4793926,391.7659068,450.7194245,518.5445672,635.8166189,842.1875,1285.534591,2335.789474,3091.825613,464.7576805,523.379847,589.2405063,647.5718773,747.3856209,840.7035176,985.6502242,1184.042553,1553.115727,1986.764706,6859.867382,6629.411765,3965.490376,3878.347107,2872.68623
13,151.5759312,210.9459459,265.1741756,300,341.5784408,394.7292419,452.5581395,533.8461538,659.5505618,957.2972973,1813.043478,2464.705882,6569.828553,545.5172414,639.0642002,782.4742268,983.5443038,1446.587537,3104.979253,21500,17135.61287,15209.09091,13378.61328,13016.64685,13529.13957,16496.01348,23132.96019,20850.28954,158.3090379,218.9035917,267.8082192,296.0314489,345.6242223,390.0968784,451.2396694,528.8756388,636.2149533,855.2447552,1070.588235,1845.454545,2759.872611,478.8662132,537.5619152,603.4482759,672.4950884,764.159292,905.8823529,1088.888889,1406.521739,1773.619632,2438.410596,22608.78657,27195.85799,4152.497883,3071.621622,3246.296296,144,217.8832117,260.7465596,300.9042482,329.674221,379.8290646,436.115993,498.7183059,607.1823204,789.6551724,1154.054054,1917.232376,2397.87234,457.7082256,515.4020234,579.322548,635.2702541,731.1158798,821.0730674,957.8947368,1145.051784,1485.714286,1868.539326,5387.804878,5350,3556.060606,3526.5625,2703.311258
14,148.5044462,205.4362416,257.4965581,290.9659275,330.6773489,381.4906832,435.7615894,511.3368984,622.5806452,879.6226415,1534.042553,2017.073171,6569.828553,534.8865979,625.0133905,760.475162,947.0588235,1368.387097,2741.98895,21500,17135.61287,15209.09091,13378.61328,13016.64685,13529.13957,16496.01348,23132.96019,20850.28954,155.4913295,213.9664804,261.1454239,287.9177378,335.8014646,378.4810127,436.5870077,509.6185738,607.7009767,797.3684211,987.6712329,1577.61194,2215.463918,471.375487,528.6875275,592.5742574,659.2707525,747.3856209,881.4814815,1053.365385,1346.596859,1686.784141,2262.5,22608.78657,15334.78261,3716.554421,2861.52019,3023.093801,141.2293853,213.2538569,254.3036357,292.8590274,320.2637058,368.3910232,422.1649485,480.0243605,580.5333333,742.5233645,1045.454545,1622.255193,1953.403141,450.778996,507.5485405,569.5913462,623.2673267,715.3276956,802.0833333,931.3304721,1108.071749,1423.140496,1762.436548,4430.314233,4480,3221.33758,3231.950782,2552.204072
15,145.508982,200,250,282.1738434,320.1247044,368.6910995,419.6595055,490,588.6597938,812,1325.116279,1700,6569.828553,524.5371312,611.3924051,739.4366197,912.8266033,1297.462514,2452.317881,21500,17135.61287,15209.09091,13378.61328,13016.64685,13529.13957,16496.01348,23132.96019,20850.28954,152.722063,209.1743119,254.6961326,280.1081081,326.3473054,367.3216132,422.5806452,491.3570275,581.1320755,745.9627329,915.3846154,1374.754098,1845.454545,464.0160404,519.9750623,581.9368879,646.3806971,731.1158798,858.0645161,1019.672131,1290.909091,1607.042254,2108.56407,22608.78657,9766.666667,3361.310991,2677.362773,2827.892031,138.5964912,208.7326733,248.0719794,285.0939728,311.2244898,357.4211577,408.8235294,462.3684211,555.6701031,700,954.2413381,1403.167421,1644.378698,443.9669421,499.8165138,560.0416749,611.5523466,700,783.7034506,905.8823529,1072.95082,1364.893617,1666.682762,3757.727273,3850,2942.583691,2981.621622,2416.56051
16,142.5867508,194.6357616,242.6781712,273.6141533,309.9040632,356.3090129,404.2096902,469.7461929,557.4257426,752.5966851,1162.809917,1463.636364,6569.828553,514.4578313,598.1818182,719.2970365,880.6451613,1232.843497,2215.789474,10700,17135.61287,15209.09091,13378.61328,13016.64685,13529.13957,16496.01348,23132.96019,20850.28954,150,204.5207957,248.4502447,272.58578,317.2413793,356.5922921,409.178744,474.015748,556.3157895,700,851.8072289,1215.789474,1577.61194,456.7844523,511.4201281,571.5285253,633.8124054,715.3276956,835.5731225,987.6712329,1239.02439,1533.558863,1972.727273,18434.51777,7153.061224,3066.257669,2514.623338,2655.732946,136.0912981,204.3159131,242.0413669,277.5947002,302.5350233,346.8912998,396.0526316,445.6663679,532.4189526,661.440678,876.5486726,1234.020619,1417.073171,437.2691168,492.2031474,550.6685018,600.1150748,685.1129363,765.9045057,881.4814815,1039.552239,1310.539846,1579.834254,3259.351697,3372.727273,2706.844106,2766.288864,2294.1224
17,139.7350993,189.3421053,235.5250332,265.2777633,300,344.3243243,389.373297,450.4950495,528.5714286,700,1033.085502,1280.645161,6569.828553,504.6382557,585.3633572,700,850.3355705,1173.724938,2019.008264,7100,17135.61287,15209.09091,13378.61328,13016.64685,13529.13957,16496.01348,23132.96019,20850.28954,147.3239437,200,242.3982869,265.3351858,308.4647942,346.2686567,396.3430013,457.5268817,533.0842391,658.6592179,795.4545455,1087.862797,1374.754098,449.6774194,503.0184906,561.341853,621.5539783,700,813.9534884,957.2383073,1190.566038,1465.625,1851.974814,10116.98113,5635.483871,2817.291857,2369.770774,2502.763819,133.7047354,200,236.2022236,270.3477934,294.1753927,336.7754966,383.8164251,429.8429319,510.6280193,626.3157895,809.5777549,1099.485861,1242.857143,430.6826707,484.7057305,541.4669784,588.9457523,670.6477733,748.6593843,858.0645161,1007.752341,1259.701493,1500.703916,2875.262732,2998.648649,2504.875717,2579.093157,2183.050847
18,136.9515012,184.1176471,228.5348226,257.156048,290.3980304,332.7182045,375.1145038,432.173913,501.8348624,653.1034483,927.027027,1134.782609,6251.807229,495.0684932,572.9198185,681.4937211,821.7391304,1119.433198,1852.731893,5300,17135.61287,15209.09091,13378.61328,13016.64685,13529.13957,16496.01348,23132.96019,20850.28954,144.6927374,195.6063269,236.5313653,258.3418628,300,336.328125,384.0382834,441.8290855,511.2903226,621.2765957,745.1612903,982.6923077,1215.789474,442.6917511,494.7660659,551.369863,609.5940959,685.1129363,793.1558935,928.2608696,1145.205479,1402.634881,1743.926247,6956.798457,4644,2604.39747,2240.00975,2365.945478,131.4285714,195.781519,230.5455733,263.3407243,286.1271676,327.0497969,372.0820189,414.8305599,490.1639344,594.1860465,751.2524085,989.9253731,1105.076142,424.2048484,477.3216344,532.4324324,578.0350719,656.5868263,731.9426336,835.5731225,977.4390244,1212.048193,1428.306655,2570.192191,2697.560976,2329.90667,2414.857806,2081.833241
19,134.2335489,178.961039,221.7020355,249.2408205,281.0845402,321.4729951,361.4002246,414.7169811,476.9911504,611.0280374,838.6996904,1015.789474,3188.888889,485.7391304,560.8349901,663.7305699,794.7145877,1069.400324,1710.377358,4220,17135.61287,15209.09091,13378.61328,13016.64685,13529.13957,16496.01348,23132.96019,20850.28954,142.1052632,191.3344887,230.8411215,251.5923567,291.8306721,326.7497603,372.2323049,426.8667643,490.8045977,587.3096447,700,894.7019868,1087.862797,435.824365,486.6589141,541.6058394,597.9219832,670.6477733,773.1343284,900.6369427,1102.654867,1344.067797,1646.676971,5292.381303,3945.454545,2420.264729,2123.098564,2242.848335,129.2553191,191.6572077,225.0629925,256.5617805,278.3732661,317.6920617,360.8191654,400.568451,470.9090909,564.6840149,700,898.9756722,993.3823529,417.8329849,470.0483092,523.5603597,567.3741527,642.9133858,715.7303371,813.9534884,948.510427,1167.28972,1361.818182,2322.029811,2450,2176.862215,2269.602625,1989.213958
20,131.5789474,173.8709677,215.0214133,241.5243049,272.0467215,310.5721193,348.199853,398.0645161,453.8461538,573.0666667,764,916.8674699,2134.024896,476.6412214,549.0935816,646.6666667,769.1358025,1023.144105,1587.128713,3500,17135.61287,15209.09091,13378.61328,13016.64685,13529.13957,16496.01348,23132.96019,20850.28954,139.5604396,187.1794872,225.3196931,245.0741351,283.9416058,317.5141243,360.8953454,412.5894134,471.5127092,556.3106796,659.223301,820,982.6923077,429.0722823,478.6932326,532.0433437,586.5273775,656.5868263,753.8461538,874.2738589,1062.660944,1289.473684,1558.684985,4265,3426.732673,2259.433962,2017.218543,2131.506849,127.1781534,187.6239476,219.7465681,250,270.8978328,308.6817962,350,387.0017331,452.7593819,537.5,654.6075085,822.2659323,901.0075567,411.5645014,462.8832808,514.8464164,556.9545155,629.6116505,700,793.1558935,920.8737864,1125.170068,1300.543478,2116.210526,2242.857143,2041.864407,2140.217129,1904.142012
21,128.9855072,168.8461538,208.4879288,233.999111,263.2725132,300,335.4850343,382.1621622,432.231405,538.6440678,700,833.3333333,1600,467.7662582,537.6811594,630.2615193,744.8897796,980.2524797,1479.381443,2985.714286,17135.61287,15209.09091,13378.61328,13016.64685,13529.13957,16496.01348,23132.96019,20850.28954,137.0572207,183.1365936,219.9596774,238.7755102,276.3186222,308.6031452,350,398.951049,453.313253,527.9069767,622.2222222,755.7874763,894.7019868,422.4326231,470.8653505,522.6762002,575.4004984,642.9133858,735.2517986,849.0872211,1025,1238.461538,1478.688525,3567.674244,3026.315789,2117.745104,1920.878757,2030.313784,125.1908397,183.6787565,214.5888594,243.6451121,263.6861314,300,339.5988113,374.080758,435.6223176,512.371134,614.1242938,756.694637,823.3384853,405.3969022,455.8241483,506.2864123,546.7680608,616.6666667,684.7304456,773.1343284,894.4444444,1085.462555,1243.892417,1942.748938,2066.981132,1921.898937,2024.235294,1825.730994
22,126.4511389,163.8853503,202.0967742,226.6582106,254.7505479,289.7419859,323.2294618,366.9603524,412,507.2874494,644.5544554,761.8556701,1277.443609,459.1061453,526.5840877,614.4777031,721.875,940.3712297,1384.384093,2600,17135.61287,15209.09091,13378.61328,13016.64685,13529.13957,16496.01348,23132.96019,20850.28954,134.5945946,179.2013311,214.7540984,232.6855687,268.9484827,300,339.5209581,385.9097127,436.115993,501.7857143,588.4955752,700,820,415.9026029,463.1717227,513.4984833,564.5320197,629.6116505,717.3144876,825,989.4736842,1190.690033,1405.645161,3063.366337,2707.874016,1991.972724,1832.845369,1937.942122,123.2876712,179.8187809,209.5828636,237.4874836,256.7244471,291.629033,329.5918367,361.7604936,419.4154489,489.0728477,577.7947933,700,757.1224052,399.3277714,448.8685814,497.876304,536.8070477,604.0642722,669.9017199,753.8461538,869.1449814,1047.965739,1191.360691,1794.570523,1915.789474,1814.587394,1919.676868,1753.228076
23,123.9738467,158.9873418,195.8433485,219.4949154,246.4701023,279.7842835,311.4086957,352.4137931,393.0232558,478.6046512,596.0556845,700,1061.506276,450.6531739,515.7894737,599.2805755,700,903.194172,1300,2300,17135.61287,15209.09091,13378.61328,13016.64685,13529.13957,16496.01348,23132.96019,20850.28954,132.1715818,175.3694581,209.6963761,226.7941084,261.8188129,291.689008,329.4348069,373.4270415,419.8403649,477.6824034,557.6271186,651.0815308,755.7874763,409.4795281,455.6089247,504.5045045,553.9130435,616.6666667,700,801.9417476,955.9055118,1145.859873,1338.686131,2681.678956,2448.571429,1879.577505,1752.088513,1853.286546,121.4634146,176.0412894,204.7219837,231.5180705,250,283.5524962,319.9570815,350,404.0650407,467.4121406,545.010925,650.4937878,700,393.3547696,442.0143175,489.6121884,527.064074,591.7910448,655.4950045,735.2517986,844.9044586,1012.5,1142.514762,1666.522989,1784.42623,1718.027981,1824.933373,1685.989756
24,121.5517241,154.1509434,189.7232472,212.5028571,238.4210526,270.1138952,300,338.4810127,375.1879699,452.267658,553.2751092,645.9459459,906.8222621,442.4,505.2851182,584.6380224,679.1821561,868.4552846,1224.544666,2060,17135.61287,15209.09091,13378.61328,13016.64685,13529.13957,16496.01348,23132.96019,20850.28954,129.787234,171.636953,204.7802994,221.0915819,254.9180328,283.655536,319.7198572,361.4678899,404.4142143,455.3719008,529.2682927,607.8369906,700,403.160793,448.1736475,495.6888008,543.5350757,604.0642722,683.2764505,779.8479087,924.137931,1103.707518,1277.081616,2382.737694,2233.333333,1778.533018,1677.741816,1775.418994,119.7132616,172.343666,200,225.7283729,243.5008666,275.7551241,310.6741573,338.7619749,389.5049505,447.2222222,515.2777778,606.8903535,650.2183406,387.4756306,435.2591594,481.4902966,517.532058,579.8342541,641.4925373,717.3144876,821.657754,978.9046653,1096.979866,1554.76493,1669.230769,1630.681818,1738.684769,1623.462713
25,119.1829485,149.375,183.7322515,205.6759682,230.593833,260.7185629,288.9821968,325.1239669,358.3941606,428,515.257732,598.3050847,790.5660377,434.3396226,495.0594694,570.5202312,659.3466425,835.9223301,1156.672158,1863.636364,13172.72727,15209.09091,13378.61328,13016.64685,13529.13957,16496.01348,23132.96019,20850.28954,127.4406332,168,200,215.569044,248.2352941,275.8859118,310.3559871,350,389.7727273,434.6613546,503.125,569.3333333,651.0815308,396.9438755,440.8626928,487.0461237,533.3900034,591.7910448,667.114094,758.6592179,894.0298507,1064,1220.214031,2142.26616,2051.807229,1687.202457,1609.071192,1703.554502,118.0327869,168.7234043,195.4110429,220.1103956,237.2159091,268.2226886,301.7241379,328.0123584,375.6756757,428.358209,488.1884539,568.1933842,606.4478312,381.6881594,428.6009732,473.5069886,508.2042217,568.1818182,627.877539,700,799.3449782,947.0355731,1054.43038,1456.373858,1567.391304,1551.290323,1659.837574,1565.168539
26,116.8657765,144.6583851,177.8663187,199.0084643,222.9793978,251.5867159,278.335535,312.3076923,342.5531915,405.5670103,481.25,556,700,426.4653641,485.1015801,556.8994889,640.4255319,805.3916582,1095.294118,1700,7412.328767,15209.09091,13378.61328,13016.64685,13529.13957,16496.01348,23132.96019,20850.28954,125.1308901,164.4549763,195.3499295,210.2181058,241.7604236,268.3673469,301.3245033,338.9937107,375.8575198,415.3846154,478.9473684,534.8314607,607.8369906,390.8263343,433.6729683,478.5714286,523.470074,579.8342541,651.4851485,738.3211679,865.4545455,1026.530612,1167.557252,1944.638404,1896.648045,1604.249292,1545.450524,1637.024643,116.4179104,165.1781014,190.9495693,214.6566103,231.1347121,260.9419125,293.0894309,317.7199879,362.5235405,410.6936416,463.4053367,533.6188437,567.6616915,375.9902286,422.0376857,465.6587473,499.0740741,556.8222621,614.6341463,683.2764505,777.9109589,916.7630058,1014.582024,1369.086931,1476.712329,1478.814166,1587.478261,1510.691482
