bvets vehicle performance table 0.01,,,,,,,,,,,,,,,,,,,,,,,,
#,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.25,161.4285714,196.7741935,235.7142857,284,345.4545455,407.5,477.1428571,537.5
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.0909091,147.5,180,217.7419355,258.9285714,310,375,440,514.2857143,578.125
19,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0612245,123.8636364,163.75,198.5714286,238.7096774,282.1428571,336,404.5454545,472.5,551.4285714,618.75
20,0,0,0,0,0,0,0,0,0,0,0,0,0,116.3265306,138.6363636,180,217.1428571,259.6774194,305.3571429,362,434.0909091,505,588.5714286,659.375
21,0,0,0,0,0,0,0,0,0,0,0,0,0,129.5918367,153.4090909,196.25,235.7142857,280.6451613,328.5714286,388,463.6363636,537.5,625.7142857,700
22,0,0,0,0,0,0,0,0,0,0,0,0,0,142.8571429,168.1818182,212.5,254.2857143,301.6129032,351.7857143,414,493.1818182,570,662.8571429,740.625
23,0,0,0,0,0,0,0,0,0,0,0,0,106.0344828,156.122449,182.9545455,228.75,272.8571429,322.5806452,375,440,522.7272727,602.5,700,781.25
24,0,0,0,0,0,0,0,0,0,0,0,101.5873016,117.2413793,169.3877551,197.7272727,245,291.4285714,343.5483871,398.2142857,466,552.2727273,635,737.1428571,821.875
25,0,0,0,0,0,0,0,0,0,0,0,111.9047619,128.4482759,182.6530612,212.5,261.25,310,364.516129,421.4285714,492,581.8181818,667.5,774.2857143,862.5
26,0,0,0,0,0,0,0,0,0,0,0,122.2222222,139.6551724,195.9183673,227.2727273,277.5,328.5714286,385.483871,444.6428571,518,611.3636364,700,811.4285714,903.125
27,0,0,0,0,0,0,0,0,0,0,0,132.5396825,150.862069,209.1836735,242.0454545,293.75,347.1428571,406.4516129,467.8571429,544,640.9090909,732.5,848.5714286,943.75
28,0,0,0,0,0,0,0,0,0,0,106.5217391,142.8571429,162.0689655,222.4489796,256.8181818,310,365.7142857,427.4193548,491.0714286,570,670.4545455,765,885.7142857,984.375
29,0,0,0,0,0,0,0,0,0,0,115.942029,153.1746032,173.2758621,235.7142857,271.5909091,326.25,384.2857143,448.3870968,514.2857143,596,700,797.5,922.8571429,1025
30,0,0,0,0,0,0,0,0,0,0,125.3623188,163.4920635,184.4827586,248.9795918,286.3636364,342.5,402.8571429,469.3548387,537.5,622,729.5454545,830,960,1065.625
31,0,0,0,0,0,0,0,0,0,106.875,134.7826087,173.8095238,195.6896552,262.244898,301.1363636,358.75,421.4285714,490.3225806,560.7142857,648,759.0909091,862.5,997.1428571,1106.25
32,0,0,0,0,0,0,0,0,0,115,144.2028986,184.1269841,206.8965517,275.5102041,315.9090909,375,440,511.2903226,583.9285714,674,788.6363636,895,1034.285714,1146.875
33,0,0,0,0,0,0,0,0,0,123.125,153.6231884,194.4444444,218.1034483,288.7755102,330.6818182,391.25,458.5714286,532.2580645,607.1428571,700,818.1818182,927.5,1071.428571,1187.5
34,0,0,0,0,0,0,0,0,0,131.25,163.0434783,204.7619048,229.3103448,302.0408163,345.4545455,407.5,477.1428571,553.2258065,630.3571429,726,847.7272727,960,1108.571429,1228.125
35,0,0,0,0,0,0,0,0,0,139.375,172.4637681,215.0793651,240.5172414,315.3061224,360.2272727,423.75,495.7142857,574.1935484,653.5714286,752,877.2727273,992.5,1145.714286,1268.75
36,0,0,0,0,0,0,0,0,100,147.5,181.884058,225.3968254,251.7241379,328.5714286,375,440,514.2857143,595.1612903,676.7857143,778,906.8181818,1025,1182.857143,1309.375
37,0,0,0,0,0,0,0,0,107.1428571,155.625,191.3043478,235.7142857,262.9310345,341.8367347,389.7727273,456.25,532.8571429,616.1290323,700,804,936.3636364,1057.5,1220,1350
38,0,0,0,0,0,0,0,0,114.2857143,163.75,200.7246377,246.031746,274.137931,355.1020408,404.5454545,472.5,551.4285714,637.0967742,723.2142857,830,965.9090909,1090,1257.142857,1390.625
39,0,0,0,0,0,0,0,0,121.4285714,171.875,210.1449275,256.3492063,285.3448276,368.3673469,419.3181818,488.75,570,658.0645161,746.4285714,856,995.4545455,1122.5,1294.285714,1431.25
40,0,0,0,0,0,0,0,0,128.5714286,180,219.5652174,266.6666667,296.5517241,381.6326531,434.0909091,505,588.5714286,679.0322581,769.6428571,882,1025,1155,1331.428571,1471.875
41,0,0,0,0,0,0,0,106.0204082,135.7142857,188.125,228.9855072,276.984127,307.7586207,394.8979592,448.8636364,521.25,607.1428571,700,792.8571429,908,1054.545455,1187.5,1368.571429,1512.5
42,0,0,0,0,0,0,0,112.244898,142.8571429,196.25,238.4057971,287.3015873,318.9655172,408.1632653,463.6363636,537.5,625.7142857,720.9677419,816.0714286,934,1084.090909,1220,1405.714286,1553.125
43,0,0,0,0,0,0,0,118.4693878,150,204.375,247.826087,297.6190476,330.1724138,421.4285714,478.4090909,553.75,644.2857143,741.9354839,839.2857143,960,1113.636364,1252.5,1442.857143,1593.75
44,0,0,0,0,0,0,0,124.6938776,157.1428571,212.5,257.2463768,307.9365079,341.3793103,434.6938776,493.1818182,570,662.8571429,762.9032258,862.5,986,1143.181818,1285,1480,1634.375
45,0,0,0,0,0,0,0,130.9183673,164.2857143,220.625,266.6666667,318.2539683,352.5862069,447.9591837,507.9545455,586.25,681.4285714,783.8709677,885.7142857,1012,1172.727273,1317.5,1517.142857,1675
46,0,0,0,0,0,0,103.1914894,137.1428571,171.4285714,228.75,276.0869565,328.5714286,363.7931034,461.2244898,522.7272727,602.5,700,804.8387097,908.9285714,1038,1202.272727,1350,1554.285714,1715.625
47,0,0,0,0,0,0,108.5106383,143.3673469,178.5714286,236.875,285.5072464,338.8888889,375,474.4897959,537.5,618.75,718.5714286,825.8064516,932.1428571,1064,1231.818182,1382.5,1591.428571,1756.25
48,0,0,0,0,0,0,113.8297872,149.5918367,185.7142857,245,294.9275362,349.2063492,386.2068966,487.755102,552.2727273,635,737.1428571,846.7741935,955.3571429,1090,1261.363636,1415,1628.571429,1796.875
49,0,0,0,0,0,0,119.1489362,155.8163265,192.8571429,253.125,304.3478261,359.5238095,397.4137931,501.0204082,567.0454545,651.25,755.7142857,867.7419355,978.5714286,1116,1290.909091,1447.5,1665.714286,1837.5
50,0,0,0,0,0,0,124.4680851,162.0408163,200,261.25,313.7681159,369.8412698,408.6206897,514.2857143,581.8181818,667.5,774.2857143,888.7096774,1001.785714,1142,1320.454545,1480,1702.857143,1878.125
51,0,0,0,0,0,0,129.787234,168.2653061,207.1428571,269.375,323.1884058,380.1587302,419.8275862,527.5510204,596.5909091,683.75,792.8571429,909.6774194,1025,1168,1350,1512.5,1740,1918.75
52,0,0,0,0,0,101.9101124,135.106383,174.4897959,214.2857143,277.5,332.6086957,390.4761905,431.0344828,540.8163265,611.3636364,700,811.4285714,930.6451613,1048.214286,1194,1379.545455,1545,1777.142857,1959.375
53,0,0,0,0,0,106.6292135,140.4255319,180.7142857,221.4285714,285.625,342.0289855,400.7936508,442.2413793,554.0816327,626.1363636,716.25,830,951.6129032,1071.428571,1220,1409.090909,1577.5,1814.285714,2000
54,0,0,0,0,0,111.3483146,145.7446809,186.9387755,228.5714286,293.75,351.4492754,411.1111111,453.4482759,567.3469388,640.9090909,732.5,848.5714286,972.5806452,1094.642857,1246,1438.636364,1610,1851.428571,2040.625
55,0,0,0,0,0,116.0674157,151.0638298,193.1632653,235.7142857,301.875,360.8695652,421.4285714,464.6551724,580.6122449,655.6818182,748.75,867.1428571,993.5483871,1117.857143,1272,1468.181818,1642.5,1888.571429,2081.25
56,0,0,0,0,0,120.7865169,156.3829787,199.3877551,242.8571429,310,370.2898551,431.7460317,475.862069,593.877551,670.4545455,765,885.7142857,1014.516129,1141.071429,1298,1497.727273,1675,1925.714286,2121.875
57,0,0,0,0,0,125.505618,161.7021277,205.6122449,250,318.125,379.7101449,442.0634921,487.0689655,607.1428571,685.2272727,781.25,904.2857143,1035.483871,1164.285714,1324,1527.272727,1707.5,1962.857143,2162.5
58,0,0,0,0,0,130.2247191,167.0212766,211.8367347,257.1428571,326.25,389.1304348,452.3809524,498.2758621,620.4081633,700,797.5,922.8571429,1056.451613,1187.5,1350,1556.818182,1740,2000,2203.125
59,0,0,0,0,102.6190476,134.9438202,172.3404255,218.0612245,264.2857143,334.375,398.5507246,462.6984127,509.4827586,633.6734694,714.7727273,813.75,941.4285714,1077.419355,1210.714286,1376,1586.363636,1772.5,2037.142857,2243.75
60,0,0,0,0,106.6666667,139.6629213,177.6595745,224.2857143,271.4285714,342.5,407.9710145,473.015873,520.6896552,646.9387755,729.5454545,830,960,1098.387097,1233.928571,1402,1615.909091,1805,2074.285714,2284.375
61,0,0,0,0,110.7142857,144.3820225,182.9787234,230.5102041,278.5714286,350.625,417.3913043,483.3333333,531.8965517,660.2040816,744.3181818,846.25,978.5714286,1119.354839,1257.142857,1428,1645.454545,1837.5,2111.428571,2325
62,0,0,0,0,114.7619048,149.1011236,188.2978723,236.7346939,285.7142857,358.75,426.8115942,493.6507937,543.1034483,673.4693878,759.0909091,862.5,997.1428571,1140.322581,1280.357143,1454,1675,1870,2148.571429,2365.625
63,0,0,0,0,118.8095238,153.8202247,193.6170213,242.9591837,292.8571429,366.875,436.2318841,503.968254,554.3103448,686.7346939,773.8636364,878.75,1015.714286,1161.290323,1303.571429,1480,1704.545455,1902.5,2185.714286,2406.25
64,0,0,0,0,122.8571429,158.5393258,198.9361702,249.1836735,300,375,445.6521739,514.2857143,565.5172414,700,788.6363636,895,1034.285714,1182.258065,1326.785714,1506,1734.090909,1935,2222.857143,2446.875
65,0,0,0,0,126.9047619,163.258427,204.2553191,255.4081633,307.1428571,383.125,455.0724638,524.6031746,576.7241379,713.2653061,803.4090909,911.25,1052.857143,1203.225806,1350,1532,1763.636364,1967.5,2260,2487.5
66,0,0,0,101.1538462,130.952381,167.9775281,209.5744681,261.6326531,314.2857143,391.25,464.4927536,534.9206349,587.9310345,726.5306122,818.1818182,927.5,1071.428571,1224.193548,1373.214286,1558,1793.181818,2000,2297.142857,2528.125
67,0,0,0,104.8076923,135,172.6966292,214.893617,267.8571429,321.4285714,399.375,473.9130435,545.2380952,599.137931,739.7959184,832.9545455,943.75,1090,1245.16129,1396.428571,1584,1822.727273,2032.5,2334.285714,2568.75
68,0,0,0,108.4615385,139.047619,177.4157303,220.212766,274.0816327,328.5714286,407.5,483.3333333,555.5555556,610.3448276,753.0612245,847.7272727,960,1108.571429,1266.129032,1419.642857,1610,1852.272727,2065,2371.428571,2609.375
69,0,0,0,112.1153846,143.0952381,182.1348315,225.5319149,280.3061224,335.7142857,415.625,492.7536232,565.8730159,621.5517241,766.3265306,862.5,976.25,1127.142857,1287.096774,1442.857143,1636,1881.818182,2097.5,2408.571429,2650
70,0,0,0,115.7692308,147.1428571,186.8539326,230.8510638,286.5306122,342.8571429,423.75,502.173913,576.1904762,632.7586207,779.5918367,877.2727273,992.5,1145.714286,1308.064516,1466.071429,1662,1911.363636,2130,2445.714286,2690.625
71,0,0,0,119.4230769,151.1904762,191.5730337,236.1702128,292.755102,350,431.875,511.5942029,586.5079365,643.9655172,792.8571429,892.0454545,1008.75,1164.285714,1329.032258,1489.285714,1688,1940.909091,2162.5,2482.857143,2731.25
72,0,0,0,123.0769231,155.2380952,196.2921348,241.4893617,298.9795918,357.1428571,440,521.0144928,596.8253968,655.1724138,806.122449,906.8181818,1025,1182.857143,1350,1512.5,1714,1970.454545,2195,2520,2771.875
73,0,0,0,126.7307692,159.2857143,201.011236,246.8085106,305.2040816,364.2857143,448.125,530.4347826,607.1428571,666.3793103,819.3877551,921.5909091,1041.25,1201.428571,1370.967742,1535.714286,1740,2000,2227.5,2557.142857,2812.5
74,0,0,101.1111111,130.3846154,163.3333333,205.7303371,252.1276596,311.4285714,371.4285714,456.25,539.8550725,617.4603175,677.5862069,832.6530612,936.3636364,1057.5,1220,1391.935484,1558.928571,1766,2029.545455,2260,2594.285714,2853.125
75,0,0,104.3055556,134.0384615,167.3809524,210.4494382,257.4468085,317.6530612,378.5714286,464.375,549.2753623,627.7777778,688.7931034,845.9183673,951.1363636,1073.75,1238.571429,1412.903226,1582.142857,1792,2059.090909,2292.5,2631.428571,2893.75
76,0,0,107.5,137.6923077,171.4285714,215.1685393,262.7659574,323.877551,385.7142857,472.5,558.6956522,638.0952381,700,859.1836735,965.9090909,1090,1257.142857,1433.870968,1605.357143,1818,2088.636364,2325,2668.571429,2934.375
77,0,0,110.6944444,141.3461538,175.4761905,219.8876404,268.0851064,330.1020408,392.8571429,480.625,568.115942,648.4126984,711.2068966,872.4489796,980.6818182,1106.25,1275.714286,1454.83871,1628.571429,1844,2118.181818,2357.5,2705.714286,2975
78,0,0,113.8888889,145,179.5238095,224.6067416,273.4042553,336.3265306,400,488.75,577.5362319,658.7301587,722.4137931,885.7142857,995.4545455,1122.5,1294.285714,1475.806452,1651.785714,1870,2147.727273,2390,2742.857143,3015.625
79,0,0,117.0833333,148.6538462,183.5714286,229.3258427,278.7234043,342.5510204,407.1428571,496.875,586.9565217,669.047619,733.6206897,898.9795918,1010.227273,1138.75,1312.857143,1496.774194,1675,1896,2177.272727,2422.5,2780,3056.25
80,0,0,120.2777778,152.3076923,187.6190476,234.0449438,284.0425532,348.7755102,414.2857143,505,596.3768116,679.3650794,744.8275862,912.244898,1025,1155,1331.428571,1517.741935,1698.214286,1922,2206.818182,2455,2817.142857,3096.875
81,0,0,123.4722222,155.9615385,191.6666667,238.7640449,289.3617021,355,421.4285714,513.125,605.7971014,689.6825397,756.0344828,925.5102041,1039.772727,1171.25,1350,1538.709677,1721.428571,1948,2236.363636,2487.5,2854.285714,3137.5
82,0,0,126.6666667,159.6153846,195.7142857,243.4831461,294.6808511,361.2244898,428.5714286,521.25,615.2173913,700,767.2413793,938.7755102,1054.545455,1187.5,1368.571429,1559.677419,1744.642857,1974,2265.909091,2520,2891.428571,3178.125
83,0,101.8181818,129.8611111,163.2692308,199.7619048,248.2022472,300,367.4489796,435.7142857,529.375,624.6376812,710.3174603,778.4482759,952.0408163,1069.318182,1203.75,1387.142857,1580.645161,1767.857143,2000,2295.454545,2552.5,2928.571429,3218.75
84,0,104.5454545,133.0555556,166.9230769,203.8095238,252.9213483,305.3191489,373.6734694,442.8571429,537.5,634.057971,720.6349206,789.6551724,965.3061224,1084.090909,1220,1405.714286,1601.612903,1791.071429,2026,2325,2585,2965.714286,3259.375
85,0,107.2727273,136.25,170.5769231,207.8571429,257.6404494,310.6382979,379.8979592,450,545.625,643.4782609,730.952381,800.862069,978.5714286,1098.863636,1236.25,1424.285714,1622.580645,1814.285714,2052,2354.545455,2617.5,3002.857143,3300
86,0,110,139.4444444,174.2307692,211.9047619,262.3595506,315.9574468,386.122449,457.1428571,553.75,652.8985507,741.2698413,812.0689655,991.8367347,1113.636364,1252.5,1442.857143,1643.548387,1837.5,2078,2384.090909,2650,3040,3340.625
87,0,112.7272727,142.6388889,177.8846154,215.952381,267.0786517,321.2765957,392.3469388,464.2857143,561.875,662.3188406,751.5873016,823.2758621,1005.102041,1128.409091,1268.75,1461.428571,1664.516129,1860.714286,2104,2413.636364,2682.5,3077.142857,3381.25
88,0,115.4545455,145.8333333,181.5384615,220,271.7977528,326.5957447,398.5714286,471.4285714,570,671.7391304,761.9047619,834.4827586,1018.367347,1143.181818,1285,1480,1685.483871,1883.928571,2130,2443.181818,2715,3114.285714,3421.875
89,0,118.1818182,149.0277778,185.1923077,224.047619,276.5168539,331.9148936,404.7959184,478.5714286,578.125,681.1594203,772.2222222,845.6896552,1031.632653,1157.954545,1301.25,1498.571429,1706.451613,1907.142857,2156,2472.727273,2747.5,3151.428571,3462.5
90,0,120.9090909,152.2222222,188.8461538,228.0952381,281.2359551,337.2340426,411.0204082,485.7142857,586.25,690.5797101,782.5396825,856.8965517,1044.897959,1172.727273,1317.5,1517.142857,1727.419355,1930.357143,2182,2502.272727,2780,3188.571429,3503.125
91,0,123.6363636,155.4166667,192.5,232.1428571,285.9550562,342.5531915,417.244898,492.8571429,594.375,700,792.8571429,868.1034483,1058.163265,1187.5,1333.75,1535.714286,1748.387097,1953.571429,2208,2531.818182,2812.5,3225.714286,3543.75
92,0,126.3636364,158.6111111,196.1538462,236.1904762,290.6741573,347.8723404,423.4693878,500,602.5,709.4202899,803.1746032,879.3103448,1071.428571,1202.272727,1350,1554.285714,1769.354839,1976.785714,2234,2561.363636,2845,3262.857143,3584.375
93,0,129.0909091,161.8055556,199.8076923,240.2380952,295.3932584,353.1914894,429.6938776,507.1428571,610.625,718.8405797,813.4920635,890.5172414,1084.693878,1217.045455,1366.25,1572.857143,1790.322581,2000,2260,2590.909091,2877.5,3300,3625
94,101.5789474,131.8181818,165,203.4615385,244.2857143,300.1123596,358.5106383,435.9183673,514.2857143,618.75,728.2608696,823.8095238,901.7241379,1097.959184,1231.818182,1382.5,1591.428571,1811.290323,2023.214286,2286,2620.454545,2910,3337.142857,3665.625
95,104.0350877,134.5454545,168.1944444,207.1153846,248.3333333,304.8314607,363.8297872,442.1428571,521.4285714,626.875,737.6811594,834.1269841,912.9310345,1111.22449,1246.590909,1398.75,1610,1832.258065,2046.428571,2312,2650,2942.5,3374.285714,3706.25
96,106.4912281,137.2727273,171.3888889,210.7692308,252.3809524,309.5505618,369.1489362,448.3673469,528.5714286,635,747.1014493,844.4444444,924.137931,1124.489796,1261.363636,1415,1628.571429,1853.225806,2069.642857,2338,2679.545455,2975,3411.428571,3746.875
97,108.9473684,140,174.5833333,214.4230769,256.4285714,314.2696629,374.4680851,454.5918367,535.7142857,643.125,756.5217391,854.7619048,935.3448276,1137.755102,1276.136364,1431.25,1647.142857,1874.193548,2092.857143,2364,2709.090909,3007.5,3448.571429,3787.5
98,111.4035088,142.7272727,177.7777778,218.0769231,260.4761905,318.988764,379.787234,460.8163265,542.8571429,651.25,765.942029,865.0793651,946.5517241,1151.020408,1290.909091,1447.5,1665.714286,1895.16129,2116.071429,2390,2738.636364,3040,3485.714286,3828.125
99,113.8596491,145.4545455,180.9722222,221.7307692,264.5238095,323.7078652,385.106383,467.0408163,550,659.375,775.3623188,875.3968254,957.7586207,1164.285714,1305.681818,1463.75,1684.285714,1916.129032,2139.285714,2416,2768.181818,3072.5,3522.857143,3868.75
100,116.3157895,148.1818182,184.1666667,225.3846154,268.5714286,328.4269663,390.4255319,473.2653061,557.1428571,667.5,784.7826087,885.7142857,968.9655172,1177.55102,1320.454545,1480,1702.857143,1937.096774,2162.5,2442,2797.727273,3105,3560,3909.375
101,118.7719298,150.9090909,187.3611111,229.0384615,272.6190476,333.1460674,395.7446809,479.4897959,564.2857143,675.625,794.2028986,896.031746,980.1724138,1190.816327,1335.227273,1496.25,1721.428571,1958.064516,2185.714286,2468,2827.272727,3137.5,3597.142857,3950
102,121.2280702,153.6363636,190.5555556,232.6923077,276.6666667,337.8651685,401.0638298,485.7142857,571.4285714,683.75,803.6231884,906.3492063,991.3793103,1204.081633,1350,1512.5,1740,1979.032258,2208.928571,2494,2856.818182,3170,3634.285714,3990.625
103,123.6842105,156.3636364,193.75,236.3461538,280.7142857,342.5842697,406.3829787,491.9387755,578.5714286,691.875,813.0434783,916.6666667,1002.586207,1217.346939,1364.772727,1528.75,1758.571429,2000,2232.142857,2520,2886.363636,3202.5,3671.428571,4031.25
104,126.1403509,159.0909091,196.9444444,240,284.7619048,347.3033708,411.7021277,498.1632653,585.7142857,700,822.4637681,926.984127,1013.793103,1230.612245,1379.545455,1545,1777.142857,2020.967742,2255.357143,2546,2915.909091,3235,3708.571429,4071.875
105,128.5964912,161.8181818,200.1388889,243.6538462,288.8095238,352.0224719,417.0212766,504.3877551,592.8571429,708.125,831.884058,937.3015873,1025,1243.877551,1394.318182,1561.25,1795.714286,2041.935484,2278.571429,2572,2945.454545,3267.5,3745.714286,4112.5
106,131.0526316,164.5454545,203.3333333,247.3076923,292.8571429,356.741573,422.3404255,510.6122449,600,716.25,841.3043478,947.6190476,1036.206897,1257.142857,1409.090909,1577.5,1814.285714,2062.903226,2301.785714,2598,2975,3300,3782.857143,4153.125
107,133.5087719,167.2727273,206.5277778,250.9615385,296.9047619,361.4606742,427.6595745,516.8367347,607.1428571,724.375,850.7246377,957.9365079,1047.413793,1270.408163,1423.863636,1593.75,1832.857143,2083.870968,2325,2624,3004.545455,3332.5,3820,4193.75
108,135.9649123,170,209.7222222,254.6153846,300.952381,366.1797753,432.9787234,523.0612245,614.2857143,732.5,860.1449275,968.2539683,1058.62069,1283.673469,1438.636364,1610,1851.428571,2104.83871,2348.214286,2650,3034.090909,3365,3857.142857,4234.375
109,138.4210526,172.7272727,212.9166667,258.2692308,305,370.8988764,438.2978723,529.2857143,621.4285714,740.625,869.5652174,978.5714286,1069.827586,1296.938776,1453.409091,1626.25,1870,2125.806452,2371.428571,2676,3063.636364,3397.5,3894.285714,4275
110,140.877193,175.4545455,216.1111111,261.9230769,309.047619,375.6179775,443.6170213,535.5102041,628.5714286,748.75,878.9855072,988.8888889,1081.034483,1310.204082,1468.181818,1642.5,1888.571429,2146.774194,2394.642857,2702,3093.181818,3430,3931.428571,4315.625
111,143.3333333,178.1818182,219.3055556,265.5769231,313.0952381,380.3370787,448.9361702,541.7346939,635.7142857,756.875,888.4057971,999.2063492,1092.241379,1323.469388,1482.954545,1658.75,1907.142857,2167.741935,2417.857143,2728,3122.727273,3462.5,3968.571429,4356.25
112,145.7894737,180.9090909,222.5,269.2307692,317.1428571,385.0561798,454.2553191,547.9591837,642.8571429,765,897.826087,1009.52381,1103.448276,1336.734694,1497.727273,1675,1925.714286,2188.709677,2441.071429,2754,3152.272727,3495,4005.714286,4396.875
113,148.245614,183.6363636,225.6944444,272.8846154,321.1904762,389.7752809,459.5744681,554.1836735,650,773.125,907.2463768,1019.84127,1114.655172,1350,1512.5,1691.25,1944.285714,2209.677419,2464.285714,2780,3181.818182,3527.5,4042.857143,4437.5
114,150.7017544,186.3636364,228.8888889,276.5384615,325.2380952,394.494382,464.893617,560.4081633,657.1428571,781.25,916.6666667,1030.15873,1125.862069,1363.265306,1527.272727,1707.5,1962.857143,2230.645161,2487.5,2806,3211.363636,3560,4080,4478.125
115,153.1578947,189.0909091,232.0833333,280.1923077,329.2857143,399.2134831,470.212766,566.6326531,664.2857143,789.375,926.0869565,1040.47619,1137.068966,1376.530612,1542.045455,1723.75,1981.428571,2251.612903,2510.714286,2832,3240.909091,3592.5,4117.142857,4518.75
116,155.6140351,191.8181818,235.2777778,283.8461538,333.3333333,403.9325843,475.5319149,572.8571429,671.4285714,797.5,935.5072464,1050.793651,1148.275862,1389.795918,1556.818182,1740,2000,2272.580645,2533.928571,2858,3270.454545,3625,4154.285714,4559.375
117,158.0701754,194.5454545,238.4722222,287.5,337.3809524,408.6516854,480.8510638,579.0816327,678.5714286,805.625,944.9275362,1061.111111,1159.482759,1403.061224,1571.590909,1756.25,2018.571429,2293.548387,2557.142857,2884,3300,3657.5,4191.428571,4600
118,160.5263158,197.2727273,241.6666667,291.1538462,341.4285714,413.3707865,486.1702128,585.3061224,685.7142857,813.75,954.3478261,1071.428571,1170.689655,1416.326531,1586.363636,1772.5,2037.142857,2314.516129,2580.357143,2910,3329.545455,3690,4228.571429,4640.625
119,162.9824561,200,244.8611111,294.8076923,345.4761905,418.0898876,491.4893617,591.5306122,692.8571429,821.875,963.7681159,1081.746032,1181.896552,1429.591837,1601.136364,1788.75,2055.714286,2335.483871,2603.571429,2936,3359.090909,3722.5,4265.714286,4681.25
120,165.4385965,202.7272727,248.0555556,298.4615385,349.5238095,422.8089888,496.8085106,597.755102,700,830,973.1884058,1092.063492,1193.103448,1442.857143,1615.909091,1805,2074.285714,2356.451613,2626.785714,2962,3388.636364,3755,4302.857143,4721.875
121,167.8947368,205.4545455,251.25,302.1153846,353.5714286,427.5280899,502.1276596,603.9795918,707.1428571,838.125,982.6086957,1102.380952,1204.310345,1456.122449,1630.681818,1821.25,2092.857143,2377.419355,2650,2988,3418.181818,3787.5,4340,4762.5
122,170.3508772,208.1818182,254.4444444,305.7692308,357.6190476,432.247191,507.4468085,610.2040816,714.2857143,846.25,992.0289855,1112.698413,1215.517241,1469.387755,1645.454545,1837.5,2111.428571,2398.387097,2673.214286,3014,3447.727273,3820,4377.142857,4803.125
123,172.8070175,210.9090909,257.6388889,309.4230769,361.6666667,436.9662921,512.7659574,616.4285714,721.4285714,854.375,1001.449275,1123.015873,1226.724138,1482.653061,1660.227273,1853.75,2130,2419.354839,2696.428571,3040,3477.272727,3852.5,4414.285714,4843.75
124,175.2631579,213.6363636,260.8333333,313.0769231,365.7142857,441.6853933,518.0851064,622.6530612,728.5714286,862.5,1010.869565,1133.333333,1237.931034,1495.918367,1675,1870,2148.571429,2440.322581,2719.642857,3066,3506.818182,3885,4451.428571,4884.375
125,177.7192982,216.3636364,264.0277778,316.7307692,369.7619048,446.4044944,523.4042553,628.877551,735.7142857,870.625,1020.289855,1143.650794,1249.137931,1509.183673,1689.772727,1886.25,2167.142857,2461.290323,2742.857143,3092,3536.363636,3917.5,4488.571429,4925
126,180.1754386,219.0909091,267.2222222,320.3846154,373.8095238,451.1235955,528.7234043,635.1020408,742.8571429,878.75,1029.710145,1153.968254,1260.344828,1522.44898,1704.545455,1902.5,2185.714286,2482.258065,2766.071429,3118,3565.909091,3950,4525.714286,4965.625
