bvets vehicle performance table 0.01,,,,,,,,,,,,,,,,,,,,,,,,
#,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.4210526,145.5882353,184.4827586,225,276.0869565,328.5714286,392.1052632,463.6363636,526.6666667,603.7037037
17,0,0,0,0,0,0,0,0,0,0,0,0,0,110.4651163,135.5263158,164.7058824,206.8965517,250,304.3478261,359.5238095,426.3157895,503.030303,570,651.8518519
18,0,0,0,0,0,0,0,0,0,0,0,0,0,125.5813953,152.6315789,183.8235294,229.3103448,275,332.6086957,390.4761905,460.5263158,542.4242424,613.3333333,700
19,0,0,0,0,0,0,0,0,0,0,0,0,104.1666667,140.6976744,169.7368421,202.9411765,251.7241379,300,360.8695652,421.4285714,494.7368421,581.8181818,656.6666667,748.1481481
20,0,0,0,0,0,0,0,0,0,0,0,100,117.7083333,155.8139535,186.8421053,222.0588235,274.137931,325,389.1304348,452.3809524,528.9473684,621.2121212,700,796.2962963
21,0,0,0,0,0,0,0,0,0,0,0,112.5,131.25,170.9302326,203.9473684,241.1764706,296.5517241,350,417.3913043,483.3333333,563.1578947,660.6060606,743.3333333,844.4444444
22,0,0,0,0,0,0,0,0,0,0,0,125,144.7916667,186.0465116,221.0526316,260.2941176,318.9655172,375,445.6521739,514.2857143,597.3684211,700,786.6666667,892.5925926
23,0,0,0,0,0,0,0,0,0,0,105.0847458,137.5,158.3333333,201.1627907,238.1578947,279.4117647,341.3793103,400,473.9130435,545.2380952,631.5789474,739.3939394,830,940.7407407
24,0,0,0,0,0,0,0,0,0,0,116.1016949,150,171.875,216.2790698,255.2631579,298.5294118,363.7931034,425,502.173913,576.1904762,665.7894737,778.7878788,873.3333333,988.8888889
25,0,0,0,0,0,0,0,0,0,0,127.1186441,162.5,185.4166667,231.3953488,272.3684211,317.6470588,386.2068966,450,530.4347826,607.1428571,700,818.1818182,916.6666667,1037.037037
26,0,0,0,0,0,0,0,0,0,0,138.1355932,175,198.9583333,246.5116279,289.4736842,336.7647059,408.6206897,475,558.6956522,638.0952381,734.2105263,857.5757576,960,1085.185185
27,0,0,0,0,0,0,0,0,0,108.2089552,149.1525424,187.5,212.5,261.627907,306.5789474,355.8823529,431.0344828,500,586.9565217,669.047619,768.4210526,896.969697,1003.333333,1133.333333
28,0,0,0,0,0,0,0,0,0,117.9104478,160.1694915,200,226.0416667,276.744186,323.6842105,375,453.4482759,525,615.2173913,700,802.6315789,936.3636364,1046.666667,1181.481481
29,0,0,0,0,0,0,0,0,0,127.6119403,171.1864407,212.5,239.5833333,291.8604651,340.7894737,394.1176471,475.862069,550,643.4782609,730.952381,836.8421053,975.7575758,1090,1229.62963
30,0,0,0,0,0,0,0,0,101.3157895,137.3134328,182.2033898,225,253.125,306.9767442,357.8947368,413.2352941,498.2758621,575,671.7391304,761.9047619,871.0526316,1015.151515,1133.333333,1277.777778
31,0,0,0,0,0,0,0,0,109.8684211,147.0149254,193.220339,237.5,266.6666667,322.0930233,375,432.3529412,520.6896552,600,700,792.8571429,905.2631579,1054.545455,1176.666667,1325.925926
32,0,0,0,0,0,0,0,0,118.4210526,156.7164179,204.2372881,250,280.2083333,337.2093023,392.1052632,451.4705882,543.1034483,625,728.2608696,823.8095238,939.4736842,1093.939394,1220,1374.074074
33,0,0,0,0,0,0,0,0,126.9736842,166.4179104,215.2542373,262.5,293.75,352.3255814,409.2105263,470.5882353,565.5172414,650,756.5217391,854.7619048,973.6842105,1133.333333,1263.333333,1422.222222
34,0,0,0,0,0,0,0,100.8219178,135.5263158,176.119403,226.2711864,275,307.2916667,367.4418605,426.3157895,489.7058824,587.9310345,675,784.7826087,885.7142857,1007.894737,1172.727273,1306.666667,1470.37037
35,0,0,0,0,0,0,0,108.0821918,144.0789474,185.8208955,237.2881356,287.5,320.8333333,382.5581395,443.4210526,508.8235294,610.3448276,700,813.0434783,916.6666667,1042.105263,1212.121212,1350,1518.518519
36,0,0,0,0,0,0,0,115.3424658,152.6315789,195.5223881,248.3050847,300,334.375,397.6744186,460.5263158,527.9411765,632.7586207,725,841.3043478,947.6190476,1076.315789,1251.515152,1393.333333,1566.666667
37,0,0,0,0,0,0,0,122.6027397,161.1842105,205.2238806,259.3220339,312.5,347.9166667,412.7906977,477.6315789,547.0588235,655.1724138,750,869.5652174,978.5714286,1110.526316,1290.909091,1436.666667,1614.814815
38,0,0,0,0,0,0,0,129.8630137,169.7368421,214.9253731,270.3389831,325,361.4583333,427.9069767,494.7368421,566.1764706,677.5862069,775,897.826087,1009.52381,1144.736842,1330.30303,1480,1662.962963
39,0,0,0,0,0,0,100,137.1232877,178.2894737,224.6268657,281.3559322,337.5,375,443.0232558,511.8421053,585.2941176,700,800,926.0869565,1040.47619,1178.947368,1369.69697,1523.333333,1711.111111
40,0,0,0,0,0,0,106.25,144.3835616,186.8421053,234.3283582,292.3728814,350,388.5416667,458.1395349,528.9473684,604.4117647,722.4137931,825,954.3478261,1071.428571,1213.157895,1409.090909,1566.666667,1759.259259
41,0,0.00E+00,0,0,0,0,112.5,151.6438356,195.3947368,244.0298507,303.3898305,362.5,402.0833333,473.255814,546.0526316,623.5294118,744.8275862,850,982.6086957,1102.380952,1247.368421,1448.484848,1610,1807.407407
42,0,0,0,0,0,0,118.75,158.9041096,203.9473684,253.7313433,314.4067797,375,415.625,488.372093,563.1578947,642.6470588,767.2413793,875,1010.869565,1133.333333,1281.578947,1487.878788,1653.333333,1855.555556
43,0,0,0,0,0,0,125,166.1643836,212.5,263.4328358,325.4237288,387.5,429.1666667,503.4883721,580.2631579,661.7647059,789.6551724,900,1039.130435,1164.285714,1315.789474,1527.272727,1696.666667,1903.703704
44,0,0,0,0,0,100.4,131.25,173.4246575,221.0526316,273.1343284,336.440678,400,442.7083333,518.6046512,597.3684211,680.8823529,812.0689655,925,1067.391304,1195.238095,1350,1566.666667,1740,1951.851852
45,0,0,0,0,0,106,137.5,180.6849315,229.6052632,282.8358209,347.4576271,412.5,456.25,533.7209302,614.4736842,700,834.4827586,950,1095.652174,1226.190476,1384.210526,1606.060606,1783.333333,2000
46,0,0,0,0,0,111.6,143.75,187.9452055,238.1578947,292.5373134,358.4745763,425,469.7916667,548.8372093,631.5789474,719.1176471,856.8965517,975,1123.913043,1257.142857,1418.421053,1645.454545,1826.666667,2048.148148
47,0,0,0,0,0,117.2,150,195.2054795,246.7105263,302.238806,369.4915254,437.5,483.3333333,563.9534884,648.6842105,738.2352941,879.3103448,1000,1152.173913,1288.095238,1452.631579,1684.848485,1870,2096.296296
48,0,0,0,0,0,122.8,156.25,202.4657534,255.2631579,311.9402985,380.5084746,450,496.875,579.0697674,665.7894737,757.3529412,901.7241379,1025,1180.434783,1319.047619,1486.842105,1724.242424,1913.333333,2144.444444
49,0,0,0,0,0,128.4,162.5,209.7260274,263.8157895,321.641791,391.5254237,462.5,510.4166667,594.1860465,682.8947368,776.4705882,924.137931,1050,1208.695652,1350,1521.052632,1763.636364,1956.666667,2192.592593
50,0,0,0,0,0,134,168.75,216.9863014,272.3684211,331.3432836,402.5423729,475,523.9583333,609.3023256,700,795.5882353,946.5517241,1075,1236.956522,1380.952381,1555.263158,1803.030303,2000,2240.740741
51,0,0,0,0,103.4285714,139.6,175,224.2465753,280.9210526,341.0447761,413.559322,487.5,537.5,624.4186047,717.1052632,814.7058824,968.9655172,1100,1265.217391,1411.904762,1589.473684,1842.424242,2043.333333,2288.888889
52,0,0,0,0,108.2857143,145.2,181.25,231.5068493,289.4736842,350.7462687,424.5762712,500,551.0416667,639.5348837,734.2105263,833.8235294,991.3793103,1125,1293.478261,1442.857143,1623.684211,1881.818182,2086.666667,2337.037037
53,0,0,0,0,113.1428571,150.8,187.5,238.7671233,298.0263158,360.4477612,435.5932203,512.5,564.5833333,654.6511628,751.3157895,852.9411765,1013.793103,1150,1321.73913,1473.809524,1657.894737,1921.212121,2130,2385.185185
54,0,0,0,0,118,156.4,193.75,246.0273973,306.5789474,370.1492537,446.6101695,525,578.125,669.7674419,768.4210526,872.0588235,1036.206897,1175,1350,1504.761905,1692.105263,1960.606061,2173.333333,2433.333333
55,0,0,0,0,122.8571429,162,200,253.2876712,315.1315789,379.8507463,457.6271186,537.5,591.6666667,684.8837209,785.5263158,891.1764706,1058.62069,1200,1378.26087,1535.714286,1726.315789,2000,2216.666667,2481.481481
56,0,0,0,0,127.7142857,167.6,206.25,260.5479452,323.6842105,389.5522388,468.6440678,550,605.2083333,700,802.6315789,910.2941176,1081.034483,1225,1406.521739,1566.666667,1760.526316,2039.393939,2260,2529.62963
57,0,0,0,101.6923077,132.5714286,173.2,212.5,267.8082192,332.2368421,399.2537313,479.6610169,562.5,618.75,715.1162791,819.7368421,929.4117647,1103.448276,1250,1434.782609,1597.619048,1794.736842,2078.787879,2303.333333,2577.777778
58,0,0,0,106,137.4285714,178.8,218.75,275.0684932,340.7894737,408.9552239,490.6779661,575,632.2916667,730.2325581,836.8421053,948.5294118,1125.862069,1275,1463.043478,1628.571429,1828.947368,2118.181818,2346.666667,2625.925926
59,0,0,0,110.3076923,142.2857143,184.4,225,282.3287671,349.3421053,418.6567164,501.6949153,587.5,645.8333333,745.3488372,853.9473684,967.6470588,1148.275862,1300,1491.304348,1659.52381,1863.157895,2157.575758,2390,2674.074074
60,0,0,0,114.6153846,147.1428571,190,231.25,289.5890411,357.8947368,428.358209,512.7118644,600,659.375,760.4651163,871.0526316,986.7647059,1170.689655,1325,1519.565217,1690.47619,1897.368421,2196.969697,2433.333333,2722.222222
61,0,0,0,118.9230769,152,195.6,237.5,296.8493151,366.4473684,438.0597015,523.7288136,612.5,672.9166667,775.5813953,888.1578947,1005.882353,1193.103448,1350,1547.826087,1721.428571,1931.578947,2236.363636,2476.666667,2770.37037
62,0,0,0,123.2307692,156.8571429,201.2,243.75,304.109589,375,447.761194,534.7457627,625,686.4583333,790.6976744,905.2631579,1025,1215.517241,1375,1576.086957,1752.380952,1965.789474,2275.757576,2520,2818.518519
63,0,0,0,127.5384615,161.7142857,206.8,250,311.369863,383.5526316,457.4626866,545.7627119,637.5,700,805.8139535,922.3684211,1044.117647,1237.931034,1400,1604.347826,1783.333333,2000,2315.151515,2563.333333,2866.666667
64,0,0,0,131.8461538,166.5714286,212.4,256.25,318.630137,392.1052632,467.1641791,556.779661,650,713.5416667,820.9302326,939.4736842,1063.235294,1260.344828,1425,1632.608696,1814.285714,2034.210526,2354.545455,2606.666667,2914.814815
65,0,0,102.2033898,136.1538462,171.4285714,218,262.5,325.890411,400.6578947,476.8656716,567.7966102,662.5,727.0833333,836.0465116,956.5789474,1082.352941,1282.758621,1450,1660.869565,1845.238095,2068.421053,2393.939394,2650,2962.962963
66,0,0,105.9322034,140.4615385,176.2857143,223.6,268.75,333.1506849,409.2105263,486.5671642,578.8135593,675,740.625,851.1627907,973.6842105,1101.470588,1305.172414,1475,1689.130435,1876.190476,2102.631579,2433.333333,2693.333333,3011.111111
67,0,0,109.6610169,144.7692308,181.1428571,229.2,275,340.4109589,417.7631579,496.2686567,589.8305085,687.5,754.1666667,866.2790698,990.7894737,1120.588235,1327.586207,1500,1717.391304,1907.142857,2136.842105,2472.727273,2736.666667,3059.259259
68,0,0,113.3898305,149.0769231,186,234.8,281.25,347.6712329,426.3157895,505.9701493,600.8474576,700,767.7083333,881.3953488,1007.894737,1139.705882,1350,1525,1745.652174,1938.095238,2171.052632,2512.121212,2780,3107.407407
69,0,0,117.1186441,153.3846154,190.8571429,240.4,287.5,354.9315068,434.8684211,515.6716418,611.8644068,712.5,781.25,896.5116279,1025,1158.823529,1372.413793,1550,1773.913043,1969.047619,2205.263158,2551.515152,2823.333333,3155.555556
70,0,0,120.8474576,157.6923077,195.7142857,246,293.75,362.1917808,443.4210526,525.3731343,622.8813559,725,794.7916667,911.627907,1042.105263,1177.941176,1394.827586,1575,1802.173913,2000,2239.473684,2590.909091,2866.666667,3203.703704
71,0,100,124.5762712,162,200.5714286,251.6,300,369.4520548,451.9736842,535.0746269,633.8983051,737.5,808.3333333,926.744186,1059.210526,1197.058824,1417.241379,1600,1830.434783,2030.952381,2273.684211,2630.30303,2910,3251.851852
72,0,103.3333333,128.3050847,166.3076923,205.4285714,257.2,306.25,376.7123288,460.5263158,544.7761194,644.9152542,750,821.875,941.8604651,1076.315789,1216.176471,1439.655172,1625,1858.695652,2061.904762,2307.894737,2669.69697,2953.333333,3300
73,0,106.6666667,132.0338983,170.6153846,210.2857143,262.8,312.5,383.9726027,469.0789474,554.4776119,655.9322034,762.5,835.4166667,956.9767442,1093.421053,1235.294118,1462.068966,1650,1886.956522,2092.857143,2342.105263,2709.090909,2996.666667,3348.148148
74,0,110,135.7627119,174.9230769,215.1428571,268.4,318.75,391.2328767,477.6315789,564.1791045,666.9491525,775,848.9583333,972.0930233,1110.526316,1254.411765,1484.482759,1675,1915.217391,2123.809524,2376.315789,2748.484848,3040,3396.296296
75,0,113.3333333,139.4915254,179.2307692,220,274,325,398.4931507,486.1842105,573.880597,677.9661017,787.5,862.5,987.2093023,1127.631579,1273.529412,1506.896552,1700,1943.478261,2154.761905,2410.526316,2787.878788,3083.333333,3444.444444
76,0,116.6666667,143.220339,183.5384615,224.8571429,279.6,331.25,405.7534247,494.7368421,583.5820896,688.9830508,800,876.0416667,1002.325581,1144.736842,1292.647059,1529.310345,1725,1971.73913,2185.714286,2444.736842,2827.272727,3126.666667,3492.592593
77,0,120,146.9491525,187.8461538,229.7142857,285.2,337.5,413.0136986,503.2894737,593.2835821,700,812.5,889.5833333,1017.44186,1161.842105,1311.764706,1551.724138,1750,2000,2216.666667,2478.947368,2866.666667,3170,3540.740741
78,0,123.3333333,150.6779661,192.1538462,234.5714286,290.8,343.75,420.2739726,511.8421053,602.9850746,711.0169492,825,903.125,1032.55814,1178.947368,1330.882353,1574.137931,1775,2028.26087,2247.619048,2513.157895,2906.060606,3213.333333,3588.888889
79,101.4285714,126.6666667,154.4067797,196.4615385,239.4285714,296.4,350,427.5342466,520.3947368,612.6865672,722.0338983,837.5,916.6666667,1047.674419,1196.052632,1350,1596.551724,1800,2056.521739,2278.571429,2547.368421,2945.454545,3256.666667,3637.037037
80,104.2857143,130,158.1355932,200.7692308,244.2857143,302,356.25,434.7945205,528.9473684,622.3880597,733.0508475,850,930.2083333,1062.790698,1213.157895,1369.117647,1618.965517,1825,2084.782609,2309.52381,2581.578947,2984.848485,3300,3685.185185
81,107.1428571,133.3333333,161.8644068,205.0769231,249.1428571,307.6,362.5,442.0547945,537.5,632.0895522,744.0677966,862.5,943.75,1077.906977,1230.263158,1388.235294,1641.37931,1850,2113.043478,2340.47619,2615.789474,3024.242424,3343.333333,3733.333333
82,110,136.6666667,165.5932203,209.3846154,254,313.2,368.75,449.3150685,546.0526316,641.7910448,755.0847458,875,957.2916667,1093.023256,1247.368421,1407.352941,1663.793103,1875,2141.304348,2371.428571,2650,3063.636364,3386.666667,3781.481481
83,112.8571429,140,169.3220339,213.6923077,258.8571429,318.8,375,456.5753425,554.6052632,651.4925373,766.1016949,887.5,970.8333333,1108.139535,1264.473684,1426.470588,1686.206897,1900,2169.565217,2402.380952,2684.210526,3103.030303,3430,3829.62963
84,115.7142857,143.3333333,173.0508475,218,263.7142857,324.4,381.25,463.8356164,563.1578947,661.1940299,777.1186441,900,984.375,1123.255814,1281.578947,1445.588235,1708.62069,1925,2197.826087,2433.333333,2718.421053,3142.424242,3473.333333,3877.777778
85,118.5714286,146.6666667,176.779661,222.3076923,268.5714286,330,387.5,471.0958904,571.7105263,670.8955224,788.1355932,912.5,997.9166667,1138.372093,1298.684211,1464.705882,1731.034483,1950,2226.086957,2464.285714,2752.631579,3181.818182,3516.666667,3925.925926
86,121.4285714,150,180.5084746,226.6153846,273.4285714,335.6,393.75,478.3561644,580.2631579,680.5970149,799.1525424,925,1011.458333,1153.488372,1315.789474,1483.823529,1753.448276,1975,2254.347826,2495.238095,2786.842105,3221.212121,3560,3974.074074
87,124.2857143,153.3333333,184.2372881,230.9230769,278.2857143,341.2,400,485.6164384,588.8157895,690.2985075,810.1694915,937.5,1025,1168.604651,1332.894737,1502.941176,1775.862069,2000,2282.608696,2526.190476,2821.052632,3260.606061,3603.333333,4022.222222
88,127.1428571,156.6666667,187.9661017,235.2307692,283.1428571,346.8,406.25,492.8767123,597.3684211,700,821.1864407,950,1038.541667,1183.72093,1350,1522.058824,1798.275862,2025,2310.869565,2557.142857,2855.263158,3300,3646.666667,4070.37037
89,130,160,191.6949153,239.5384615,288,352.4,412.5,500.1369863,605.9210526,709.7014925,832.2033898,962.5,1052.083333,1198.837209,1367.105263,1541.176471,1820.689655,2050,2339.130435,2588.095238,2889.473684,3339.393939,3690,4118.518519
90,132.8571429,163.3333333,195.4237288,243.8461538,292.8571429,358,418.75,507.3972603,614.4736842,719.4029851,843.220339,975,1065.625,1213.953488,1384.210526,1560.294118,1843.103448,2075,2367.391304,2619.047619,2923.684211,3378.787879,3733.333333,4166.666667
91,135.7142857,166.6666667,199.1525424,248.1538462,297.7142857,363.6,425,514.6575342,623.0263158,729.1044776,854.2372881,987.5,1079.166667,1229.069767,1401.315789,1579.411765,1865.517241,2100,2395.652174,2650,2957.894737,3418.181818,3776.666667,4214.814815
92,138.5714286,170,202.8813559,252.4615385,302.5714286,369.2,431.25,521.9178082,631.5789474,738.8059701,865.2542373,1000,1092.708333,1244.186047,1418.421053,1598.529412,1887.931034,2125,2423.913043,2680.952381,2992.105263,3457.575758,3820,4262.962963
93,141.4285714,173.3333333,206.6101695,256.7692308,307.4285714,374.8,437.5,529.1780822,640.1315789,748.5074627,876.2711864,1012.5,1106.25,1259.302326,1435.526316,1617.647059,1910.344828,2150,2452.173913,2711.904762,3026.315789,3496.969697,3863.333333,4311.111111
94,144.2857143,176.6666667,210.3389831,261.0769231,312.2857143,380.4,443.75,536.4383562,648.6842105,758.2089552,887.2881356,1025,1119.791667,1274.418605,1452.631579,1636.764706,1932.758621,2175,2480.434783,2742.857143,3060.526316,3536.363636,3906.666667,4359.259259
95,147.1428571,180,214.0677966,265.3846154,317.1428571,386,450,543.6986301,657.2368421,767.9104478,898.3050847,1037.5,1133.333333,1289.534884,1469.736842,1655.882353,1955.172414,2200,2508.695652,2773.809524,3094.736842,3575.757576,3950,4407.407407
96,150,183.3333333,217.7966102,269.6923077,322,391.6,456.25,550.9589041,665.7894737,777.6119403,909.3220339,1050,1146.875,1304.651163,1486.842105,1675,1977.586207,2225,2536.956522,2804.761905,3128.947368,3615.151515,3993.333333,4455.555556
97,152.8571429,186.6666667,221.5254237,274,326.8571429,397.2,462.5,558.2191781,674.3421053,787.3134328,920.3389831,1062.5,1160.416667,1319.767442,1503.947368,1694.117647,2000,2250,2565.217391,2835.714286,3163.157895,3654.545455,4036.666667,4503.703704
98,155.7142857,190,225.2542373,278.3076923,331.7142857,402.8,468.75,565.4794521,682.8947368,797.0149254,931.3559322,1075,1173.958333,1334.883721,1521.052632,1713.235294,2022.413793,2275,2593.478261,2866.666667,3197.368421,3693.939394,4080,4551.851852
99,158.5714286,193.3333333,228.9830508,282.6153846,336.5714286,408.4,475,572.739726,691.4473684,806.7164179,942.3728814,1087.5,1187.5,1350,1538.157895,1732.352941,2044.827586,2300,2621.73913,2897.619048,3231.578947,3733.333333,4123.333333,4600
100,161.4285714,196.6666667,232.7118644,286.9230769,341.4285714,414,481.25,580,700,816.4179104,953.3898305,1100,1201.041667,1365.116279,1555.263158,1751.470588,2067.241379,2325,2650,2928.571429,3265.789474,3772.727273,4166.666667,4648.148148
101,164.2857143,200,236.440678,291.2307692,346.2857143,419.6,487.5,587.260274,708.5526316,826.119403,964.4067797,1112.5,1214.583333,1380.232558,1572.368421,1770.588235,2089.655172,2350,2678.26087,2959.52381,3300,3812.121212,4210,4696.296296
102,167.1428571,203.3333333,240.1694915,295.5384615,351.1428571,425.2,493.75,594.5205479,717.1052632,835.8208955,975.4237288,1125,1228.125,1395.348837,1589.473684,1789.705882,2112.068966,2375,2706.521739,2990.47619,3334.210526,3851.515152,4253.333333,4744.444444
103,170,206.6666667,243.8983051,299.8461538,356,430.8,500,601.7808219,725.6578947,845.5223881,986.440678,1137.5,1241.666667,1410.465116,1606.578947,1808.823529,2134.482759,2400,2734.782609,3021.428571,3368.421053,3890.909091,4296.666667,4792.592593
104,172.8571429,210,247.6271186,304.1538462,360.8571429,436.4,506.25,609.0410959,734.2105263,855.2238806,997.4576271,1150,1255.208333,1425.581395,1623.684211,1827.941176,2156.896552,2425,2763.043478,3052.380952,3402.631579,3930.30303,4340,4840.740741
105,175.7142857,213.3333333,251.3559322,308.4615385,365.7142857,442,512.5,616.3013699,742.7631579,864.9253731,1008.474576,1162.5,1268.75,1440.697674,1640.789474,1847.058824,2179.310345,2450,2791.304348,3083.333333,3436.842105,3969.69697,4383.333333,4888.888889
106,178.5714286,216.6666667,255.0847458,312.7692308,370.5714286,447.6,518.75,623.5616438,751.3157895,874.6268657,1019.491525,1175,1282.291667,1455.813953,1657.894737,1866.176471,2201.724138,2475,2819.565217,3114.285714,3471.052632,4009.090909,4426.666667,4937.037037
107,181.4285714,220,258.8135593,317.0769231,375.4285714,453.2,525,630.8219178,759.8684211,884.3283582,1030.508475,1187.5,1295.833333,1470.930233,1675,1885.294118,2224.137931,2500,2847.826087,3145.238095,3505.263158,4048.484848,4470,4985.185185
108,184.2857143,223.3333333,262.5423729,321.3846154,380.2857143,458.8,531.25,638.0821918,768.4210526,894.0298507,1041.525424,1200,1309.375,1486.046512,1692.105263,1904.411765,2246.551724,2525,2876.086957,3176.190476,3539.473684,4087.878788,4513.333333,5033.333333
109,187.1428571,226.6666667,266.2711864,325.6923077,385.1428571,464.4,537.5,645.3424658,776.9736842,903.7313433,1052.542373,1212.5,1322.916667,1501.162791,1709.210526,1923.529412,2268.965517,2550,2904.347826,3207.142857,3573.684211,4127.272727,4556.666667,5081.481481
110,190,230,270,330,390,470,543.75,652.6027397,785.5263158,913.4328358,1063.559322,1225,1336.458333,1516.27907,1726.315789,1942.647059,2291.37931,2575,2932.608696,3238.095238,3607.894737,4166.666667,4600,5129.62963
111,192.8571429,233.3333333,273.7288136,334.3076923,394.8571429,475.6,550,659.8630137,794.0789474,923.1343284,1074.576271,1237.5,1350,1531.395349,1743.421053,1961.764706,2313.793103,2600,2960.869565,3269.047619,3642.105263,4206.060606,4643.333333,5177.777778
112,195.7142857,236.6666667,277.4576271,338.6153846,399.7142857,481.2,556.25,667.1232877,802.6315789,932.8358209,1085.59322,1250,1363.541667,1546.511628,1760.526316,1980.882353,2336.206897,2625,2989.130435,3300,3676.315789,4245.454545,4686.666667,5225.925926
113,198.5714286,240,281.1864407,342.9230769,404.5714286,486.8,562.5,674.3835616,811.1842105,942.5373134,1096.610169,1262.5,1377.083333,1561.627907,1777.631579,2000,2358.62069,2650,3017.391304,3330.952381,3710.526316,4284.848485,4730,5274.074074
114,201.4285714,243.3333333,284.9152542,347.2307692,409.4285714,492.4,568.75,681.6438356,819.7368421,952.238806,1107.627119,1275,1390.625,1576.744186,1794.736842,2019.117647,2381.034483,2675,3045.652174,3361.904762,3744.736842,4324.242424,4773.333333,5322.222222
115,204.2857143,246.6666667,288.6440678,351.5384615,414.2857143,498,575,688.9041096,828.2894737,961.9402985,1118.644068,1287.5,1404.166667,1591.860465,1811.842105,2038.235294,2403.448276,2700,3073.913043,3392.857143,3778.947368,4363.636364,4816.666667,5370.37037
116,207.1428571,250,292.3728814,355.8461538,419.1428571,503.6,581.25,696.1643836,836.8421053,971.641791,1129.661017,1300,1417.708333,1606.976744,1828.947368,2057.352941,2425.862069,2725,3102.173913,3423.809524,3813.157895,4403.030303,4860,5418.518519
117,210,253.3333333,296.1016949,360.1538462,424,509.2,587.5,703.4246575,845.3947368,981.3432836,1140.677966,1312.5,1431.25,1622.093023,1846.052632,2076.470588,2448.275862,2750,3130.434783,3454.761905,3847.368421,4442.424242,4903.333333,5466.666667
118,212.8571429,256.6666667,299.8305085,364.4615385,428.8571429,514.8,593.75,710.6849315,853.9473684,991.0447761,1151.694915,1325,1444.791667,1637.209302,1863.157895,2095.588235,2470.689655,2775,3158.695652,3485.714286,3881.578947,4481.818182,4946.666667,5514.814815
119,215.7142857,260,303.559322,368.7692308,433.7142857,520.4,600,717.9452055,862.5,1000.746269,1162.711864,1337.5,1458.333333,1652.325581,1880.263158,2114.705882,2493.103448,2800,3186.956522,3516.666667,3915.789474,4521.212121,4990,5562.962963
120,218.5714286,263.3333333,307.2881356,373.0769231,438.5714286,526,606.25,725.2054795,871.0526316,1010.447761,1173.728814,1350,1471.875,1667.44186,1897.368421,2133.823529,2515.517241,2825,3215.217391,3547.619048,3950,4560.606061,5033.333333,5611.111111
121,221.4285714,266.6666667,311.0169492,377.3846154,443.4285714,531.6,612.5,732.4657534,879.6052632,1020.149254,1184.745763,1362.5,1485.416667,1682.55814,1914.473684,2152.941176,2537.931034,2850,3243.478261,3578.571429,3984.210526,4600,5076.666667,5659.259259
122,224.2857143,270,314.7457627,381.6923077,448.2857143,537.2,618.75,739.7260274,888.1578947,1029.850746,1195.762712,1375,1498.958333,1697.674419,1931.578947,2172.058824,2560.344828,2875,3271.73913,3609.52381,4018.421053,4639.393939,5120,5707.407407
