bvets vehicle performance table 0.01,,,,,,,,,,,,,,,,,,,,,,,,
#,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11
38,0,0,0,0,0,0,0,0,2284.020115,4801.874893,7998.323754,10592.8088,13235.23087,19399.03297,23410.42722,28882.07434,35003.33939,42126.81758,50074.40224,63245.38265,74922.75606,90354.63025,105071.8186,109313.7162
39,0,0,0,0,0,0,0,383.3174319,2765.185294,5368.38742,8659.129197,11361.04358,14090.79997,20435.67846,24622.75134,30275.77926,36588.26952,43998.45265,52259.53902,65887.44902,78012.61708,94047.61225,109313.7162,113614.4249
40,0,0,0,0,0,0,0,778.5585243,3248.746275,5938.053912,9323.96873,12134.47641,14952.52491,21480.50106,25845.60229,31682.3699,38188.59421,45889.79999,54469.2991,68561.14266,81141.5241,97790.01185,113614.4249,117973.9445
41,0,0,0,0,0,0,0,1175.483909,3734.70306,6510.874369,9992.842353,12913.1073,15820.40566,22533.50077,27078.98006,33101.84625,39804.31345,47800.85962,56703.68248,71266.46356,84309.47713,101581.829,117973.9445,122392.2752
42,0,0,0,0,0,0,0,1574.093586,4223.055648,7086.848792,10665.75007,13696.93624,16694.44225,23594.6776,28322.88466,34534.20832,41435.42725,49731.63153,58962.68916,74003.41172,87516.47617,105423.0638,122392.2752,126869.4169
43,0,0,0,0,0,0,32.54152369,1974.387554,4713.804039,7665.97718,11342.69187,14485.96323,17574.63466,24664.03154,29577.31609,35979.45609,43081.93561,51682.11573,61246.31915,76771.98715,90762.5212,109313.7162,126869.4169,131405.3697
44,0,0,0,0,0,0,383.3174319,2376.365815,5206.948234,8248.259533,12023.66776,15280.18827,18460.98289,25741.5626,30842.27434,37437.58958,44743.83853,53652.3122,63554.57243,79572.18984,94047.61225,113253.7862,131405.3697,136000.1335
45,0,0,0,0,0,0,735.4307351,2780.028369,5702.488231,8833.695852,12708.67774,16079.61137,19353.48695,26827.27077,32117.75942,38908.60877,46421.136,55642.22097,65887.44902,82404.0198,97371.74929,117243.2738,136000.1335,140653.7083
46,0,0,0,0,0,0,1088.881433,3185.375214,6200.424032,9422.286136,13397.72181,16884.23251,20252.14683,27921.15606,33403.77132,40392.51368,48113.82803,57651.84201,68244.94891,85267.47701,100734.9323,121282.179,140653.7083,145366.0941
47,0,0,0,0,0,0,1443.669526,3592.406351,6700.755636,10014.03039,14090.79997,17694.05172,21156.96254,29023.21847,34700.31005,41889.3043,49821.91462,59681.17534,70627.07211,88162.56149,104137.1614,125370.5018,145366.0941,150137.2909
48,0,0,0,0,0,0,1799.795015,4001.121781,7203.483043,10608.9286,14787.91223,18509.06897,22067.93408,30133.45799,36007.3756,43398.98064,51545.39577,61730.22095,73033.8186,91089.27324,107578.4365,129508.2422,150137.2909,154967.2988
49,0,0,0,0,0,75.48391779,2157.257898,4411.521503,7708.606253,11206.98078,15489.05857,19329.28428,22985.06144,31251.87462,37324.96798,44921.54268,53284.27147,63798.97884,75465.1884,94047.61225,111058.7575,133695.4002,154967.2988,159856.1177
50,0,0,0,0,0,383.3174319,2516.058176,4823.605516,8216.125266,11808.18693,16194.239,20154.69764,23908.34463,32378.46837,38653.08719,46456.99044,55038.54174,65887.44902,77921.1815,97037.57852,114578.1246,137931.9758,159856.1177,164803.7477
51,0,0,0,0,0,692.1804521,2876.195849,5237.373822,8726.040082,12412.54704,16903.45352,20985.30905,24837.78364,33513.23923,39991.73322,48005.32391,56808.20656,67995.63148,80401.7979,100059.1721,118136.5377,142217.969,164803.7477,169810.1886
52,0,0,0,0,0,1002.072979,3237.670917,5652.82642,9238.350702,13020.06111,17616.70213,21821.11852,25773.37848,34656.18721,41340.90608,49566.54309,58593.26593,70123.52623,82907.0376,103112.3929,121733.9967,146553.3798,169810.1886,174875.4406
53,0,0,0,0,0,1312.995011,3600.48338,6069.963311,9753.057124,13630.72915,18333.98483,22662.12604,26715.12914,35807.3123,42700.60576,51140.64798,60393.71987,72271.13326,85436.90061,106197.2409,125370.5018,150938.2082,174875.4406,179999.5036
54,0,0,0,0,113.2684206,1624.94655,3964.633238,6488.784493,10270.15935,14244.55116,19055.30162,23508.33161,27663.03563,36966.61451,44070.83227,52727.63858,62209.56836,74438.45257,87991.38691,109313.7162,129046.0529,155372.4541,179999.5036,185182.3777
55,0,0,0,0,383.3174319,1937.927595,4330.120491,6909.289967,10789.65738,14861.52713,19780.65249,24359.73523,28617.09795,38134.09383,45451.58561,54327.51489,64040.81141,76625.48416,90570.49652,112461.8188,132760.65,159856.1177,185182.3777,190424.0628
56,0,0,0,0,654.1584042,2251.938146,4696.945139,7331.479734,11311.55121,15481.65707,20510.03746,25216.33691,29577.31609,39309.75027,46842.86577,55940.27692,65887.44902,78832.22804,93174.22943,115641.5487,136514.2931,164389.1989,190424.0628,195724.5589
57,0,0,0,0,925.7913376,2566.978203,5065.107183,7755.353793,11835.84085,16104.94097,21243.45652,26078.13664,30543.69005,40493.58382,48244.67276,57565.92466,67749.48119,81058.6842,95802.58564,118852.9058,140306.9822,168971.6977,195724.5589,201083.866
58,0,0,0,0,1198.216232,2883.047767,5434.606621,8180.912144,12362.52628,16731.37884,21980.90967,26945.13442,31516.21984,41685.59449,49657.00657,59204.45811,69626.90791,83304.85265,98455.56516,122095.8902,144138.7173,173603.6141,201083.866,206501.9841
59,0,0,0,0,1471.433087,3200.146836,5805.443454,8608.154787,12891.60753,17360.97067,22722.39691,27817.33026,32494.90546,42885.78228,51079.86721,60855.87727,71519.72919,85570.73338,101133.168,125370.5018,148009.4984,178284.9481,206501.9841,211978.9133
60,0,0,0,0,1745.441904,3518.275412,6177.617682,9037.081722,13423.08457,17993.71647,23467.91824,28694.72415,33479.7469,44094.14717,52513.25467,62520.18214,73427.94503,87856.32639,103835.3941,128676.7407,151919.3255,183015.6997,211978.9133,217514.6535
61,0,0,0,142.1643624,2020.242681,3837.433494,6551.129305,9467.692949,13956.95742,18629.61624,24217.47365,29577.31609,34470.74417,45310.68919,53957.16897,64197.37273,75351.55543,90161.63168,106562.2435,132014.6069,155868.1986,187795.8688,217514.6535,223109.2047
62,0,0,0,383.3174319,2295.83542,4157.621082,6925.978323,9899.988469,14493.22607,19268.66997,24971.06316,30465.10608,35467.89726,46535.40831,55411.61008,65887.44902,77290.56038,92486.64926,109313.7162,135384.1003,159856.1177,192625.4556,223109.2047,228762.567
63,0,0,0,625.1018478,2572.220119,4478.838176,7302.164736,10333.96828,15031.89052,19910.87766,25728.68676,31358.09413,36471.20618,47768.30456,56876.57802,67590.41103,79244.9599,94831.37912,112089.8123,138785.221,163883.0829,197504.46,228762.567,234474.7403
64,0,0,0,867.5176102,2849.39678,4801.084777,7679.688544,10769.63238,15572.95078,20556.23932,26490.34444,32256.28023,37480.67093,49009.37791,58352.07279,69306.25875,81214.75397,97195.82127,114890.5316,142217.969,167949.094,202432.882,234474.7403,240245.7246
65,0,0,0,1110.564719,3127.365402,5124.360883,8058.549747,11206.98078,16116.40684,21204.75495,27256.03622,33159.66438,38496.29149,50258.62839,59838.09439,71034.99218,83199.94259,99579.97569,117715.8742,145682.3442,172054.1511,207410.7216,240245.7246,246075.52
66,0,0,0,1354.243175,3406.125984,5448.666496,8438.748345,11646.01347,16662.2587,21856.42454,28025.76209,34068.24658,39518.06789,51516.05597,61334.64281,72776.61132,85200.52578,101983.8424,120565.8402,149178.3467,176198.2543,212437.9787,246075.52,251964.1263
67,0,0,0,1598.552976,3685.678528,5774.001615,8820.284338,12086.73045,17210.50637,22511.24809,28799.52204,34982.02684,40546.00011,52781.66068,62841.71805,74531.11618,87216.50352,104407.4214,123440.4294,152705.9764,180381.4034,217514.6535,251964.1263,257911.5437
68,0,0,0,1843.494125,3966.023033,6100.36624,9203.157726,12529.13172,17761.14984,23169.22561,29577.31609,35901.00515,41580.08816,54055.44249,64359.32012,76298.50675,89247.87582,106850.7127,126339.6419,156265.2335,184603.5985,222640.7459,257911.5437,263917.7721
69,0,0,173.2108709,2089.06662,4247.159499,6427.760372,9587.368509,12973.21729,18314.18911,23830.3571,30359.14422,36825.18152,42620.33203,55337.40143,65887.44902,78078.78302,91294.64268,109313.7162,129263.4778,159856.1177,188864.8397,227816.2559,263917.7721,269982.8116
70,0,0,383.3174319,2335.270461,4529.087926,6756.184009,9972.916687,13418.98714,18869.62419,24494.64255,31145.00645,37754.55593,43666.73173,56627.53747,67426.10475,79871.94501,93356.8041,111796.4321,132211.9369,163478.6293,193165.1268,233041.1834,269982.8116,276106.6621
71,0,0,593.9030804,2582.105649,4811.808314,7085.637153,10359.80226,13866.44129,19427.45507,25162.08197,31934.90276,38689.1284,44719.28725,57925.85064,68975.2873,81677.99272,95434.36007,114298.8602,135185.0193,167132.7681,197504.46,238315.5286,276106.6621,282289.3236
72,0,0,804.9678164,2829.572183,5095.320662,7416.119803,10748.02523,14315.57973,19987.68175,25832.67535,32728.83317,39628.89892,45777.9986,59232.34091,70534.99667,83496.92613,97527.3106,116821.0006,138182.7251,170818.5342,201882.8392,243639.2914,282289.3236,288530.7961
73,0,0,1016.51164,3077.670064,5379.624972,7747.631958,11137.58559,14766.40246,20550.30424,26506.4227,33526.79766,40573.8675,46842.86577,60547.0083,72105.23287,85328.74525,99635.65569,119362.8533,141205.0541,174535.9275,206300.2643,249012.4718,288530.7961,294831.0797
74,0,0,1228.534551,3326.399291,5664.721243,8080.173621,11528.48335,15218.90949,21115.32252,27183.32401,34328.79624,41524.03412,47913.88877,61869.85281,73685.9959,87173.45009,101759.3953,121924.4183,144252.0065,178284.9481,210756.7355,254435.0697,294831.0797,301190.1743
75,0,0,1441.03655,3575.759865,5950.609475,8413.744789,11920.7185,15673.10081,21682.73662,27863.37929,35134.82892,42479.39881,48991.06759,63200.87443,75277.28575,89031.04064,103898.5295,124505.6956,147323.5821,182065.5959,215252.2527,259907.0853,301190.1743,307608.0799
76,0,18.50035898,1654.017636,3825.751785,6237.289668,8748.345463,12314.29105,16128.97642,22252.54651,28546.58854,35944.89568,43439.96154,50074.40224,64540.07317,76879.10243,90901.5169,106053.0583,127106.6851,150419.7811,185877.8711,219786.8159,265428.5185,307608.0799,314084.7965
77,0,200.7280419,1867.47781,4076.375052,6524.761823,9083.975644,12709.20099,16586.53632,22824.75221,29232.95175,36758.99653,44405.72232,51163.89272,65887.44902,78491.44594,92784.87887,108222.9816,129727.3869,153540.6033,189721.7734,224360.425,270999.3692,314084.7965,320620.3242
78,0,383.3174319,2081.417071,4327.629666,6813.025938,9420.635331,13105.44833,17045.78051,23399.35371,29922.46892,37577.13148,45376.68116,52259.53902,67243.00199,80114.31627,94681.12655,110408.2995,132367.801,156686.0489,193597.3031,228973.0802,276619.6376,320620.3242,327214.6629
79,0,566.2685288,2295.83542,4579.515625,7102.082014,9758.324524,13503.03306,17506.709,23976.35101,30615.14006,38399.30051,46352.83805,53361.34115,68606.73207,81747.71342,96590.25995,112609.0119,135027.9274,159856.1177,197504.46,233624.7814,282289.3236,327214.6629,333867.8126
80,0,749.5813328,2510.732856,4832.032932,7391.930051,10097.04322,13901.95519,17969.32177,24555.74412,31310.96516,39225.50363,47334.193,54469.2991,69978.63927,83391.6374,98512.27906,114825.1189,137707.7661,163050.8099,201443.2442,238315.5286,288008.4271,333867.8126,340579.7733
81,0,933.2558437,2726.10938,5085.181584,7682.570049,10436.79143,14302.21471,18433.61884,25137.53303,32009.94424,40055.74084,48320.746,55583.41288,71358.72358,85046.08821,100447.1839,117056.6205,140407.3171,166270.1254,205413.6556,243045.3218,293776.9483,340579.7733,347350.5451
82,0,1117.292062,2941.964992,5338.961584,7974.002009,10777.56914,14703.81163,18899.60021,25721.71775,32712.07727,40890.01215,49312.49705,56703.68248,72746.98501,86711.06585,102394.9744,119303.5166,143126.5803,169514.0641,209415.6943,247814.161,299594.8871,347350.5451,354180.1279
83,0,1301.689987,3158.299691,5593.372929,8266.225929,11119.37636,15106.74594,19367.26586,26308.29826,33417.36427,41728.31754,50309.44615,57830.10791,74143.42355,88386.57031,104355.6506,121565.8072,145865.5558,172782.6262,213449.3603,252622.0462,305462.2434,354180.1279,361068.5217
84,0,1486.449618,3375.113477,5848.415622,8559.24181,11462.21308,15511.01765,19836.61581,26897.27458,34125.80524,42570.65702,51311.5933,58962.68916,75548.0392,90072.60159,106329.2126,123843.4925,148624.2437,176075.8116,217514.6535,257468.9774,311379.0174,361068.5217,368015.7266
85,59.72282514,1671.570957,3592.406351,6104.08966,8853.049653,11806.07931,15916.62676,20307.65005,27488.64671,34837.40017,43417.03059,52318.93851,60101.42624,76960.83198,91769.1597,108315.6603,126136.5723,151402.6438,179393.6202,221611.574,262354.9547,317345.209,368015.7266,375021.7425
86,221.3779008,1857.054003,3810.178313,6360.395045,9147.649456,12150.97505,16323.57325,20780.36858,28082.41463,35552.14907,44267.43825,53331.48177,61246.31915,78381.80186,93476.24464,110314.9936,128445.0466,154200.7561,182736.0522,225740.1218,267279.9779,323360.8181,375021.7425,382086.5694
87,383.3174319,2042.898756,4028.429362,6617.331777,9443.041221,12496.90029,16731.85715,21254.7714,28678.57836,36270.05193,45121.88,54349.22309,62397.36788,79810.94886,95193.8564,112327.2127,130768.9155,157018.5808,186103.1075,229900.2968,272244.0471,329425.8449,382086.5694,389210.2073
88,545.5414184,2229.105216,4247.159499,6874.899855,9739.224946,12843.85504,17141.47843,21730.85852,29277.13789,36991.10876,45980.35584,55372.16245,63554.57243,81248.27298,96921.99499,114352.3175,133108.1789,159856.1177,189494.786,234092.0991,277247.1623,335540.2892,389210.2073,396392.6563
89,708.0498603,2415.673383,4466.368723,7133.09928,10036.20063,13191.83929,17552.43712,22208.62992,29878.09323,37715.31955,46842.86577,56400.29987,64717.93282,82693.77421,98660.66041,116390.308,135462.837,162713.367,192911.0879,238315.5286,282289.3236,341704.1512,396392.6563,403633.9163
90,870.8427576,2602.603257,4686.057035,7391.930051,10333.96828,13540.85305,17964.73319,22688.08562,30481.44437,38442.68431,47709.40979,57433.63534,65887.44902,84147.45256,100409.8526,118441.1843,137832.8895,165590.3285,196352.0131,242570.5854,287370.5308,347917.4308,403633.9163,410933.9873
91,1033.92011,2789.894838,4906.224434,7651.392169,10632.52789,13890.89632,18378.36667,23169.22561,31087.19131,39173.20304,48579.9879,58472.16887,67063.12106,85609.30802,102169.5717,120504.9462,140218.3366,168487.0023,199817.5616,246857.2695,292490.7841,354180.1279,410933.9873,418292.8694
92,1197.281919,2977.548126,5126.870921,7911.485633,10931.87946,14241.96909,18793.33754,23652.0499,31695.33406,39906.87572,49454.6001,59515.90045,68244.94891,87079.34059,103939.8176,122581.5938,142619.1783,171403.3883,203307.7334,251175.5808,297650.0833,360492.2427,418292.8694,425710.5624
93,1360.928182,3165.563121,5347.996495,8172.210444,11232.02299,14594.07137,19209.6458,24136.55847,32305.8726,40643.70238,50333.24639,60564.83008,69432.9326,88557.55029,105720.5903,124671.1272,145035.4146,174339.4867,206822.5284,255525.5194,302848.4286,366853.775,425710.5624,433187.0665
94,1524.858901,3353.939823,5569.601157,8433.566601,11532.95848,14947.20316,19627.29146,24622.75134,32918.80696,41383.683,51215.92676,61618.95776,70627.07211,90043.93709,107511.8899,126773.5463,147467.0454,177295.2974,210361.9468,259907.0853,308085.8198,373264.725,433187.0665,440722.3817
95,1689.074076,3542.678231,5791.684907,8695.554104,11834.68593,15301.36445,20046.27451,25110.6285,33534.13711,42126.81758,52102.64123,62678.2835,71827.36744,91538.50101,109313.7162,128888.8511,149914.0707,180270.8203,213925.9885,264320.2784,313362.2571,379725.0925,440722.3817,448316.5078
96,1853.573705,3731.778347,6014.247744,8958.172954,12137.20535,15656.55525,20466.59496,25600.18995,34151.86307,42873.10614,52993.38979,63742.80729,73033.8186,93041.24205,111126.0694,131017.0416,152376.4906,183266.0555,217514.6535,268765.0988,318677.7403,386234.8777,448316.5078,455969.445
97,2018.357791,3921.24017,6237.289668,9221.423151,12440.51672,16012.77555,20888.2528,26091.4357,34771.98483,43622.54865,53888.17244,64812.52913,74246.42559,94552.1602,112948.9495,133158.1178,154854.3051,186281.003,221127.9418,273241.5465,324032.2696,392794.0804,455969.445,463681.1932
98,2183.426331,4111.0637,6460.810681,9485.304694,12744.62006,16370.02536,21311.24804,26584.36573,35394.50239,44375.14513,54786.98918,65887.44902,75465.1884,96071.25546,114782.3563,135312.0797,157347.5141,189315.6628,224765.8534,277749.6214,329425.8449,399402.7008,463681.1932,471451.7524
99,2348.779327,4301.248937,6684.81078,9749.817584,13049.51536,16728.30468,21735.58067,27078.98006,36019.41576,45130.89558,55689.84,66967.56697,76690.10703,97598.52785,116626.29,137478.9273,159856.1177,192370.0348,228428.3883,282289.3236,334858.4662,406060.7387,471451.7524,479281.1227
100,2514.416779,4491.795881,6909.289967,10014.96182,13355.20261,17087.6135,22161.2507,27575.27868,36646.72493,45889.79999,56596.72492,68052.88297,77921.1815,99133.97734,118480.7505,139658.6606,162380.1159,195444.1192,232115.5465,286860.653,340330.1334,412768.1943,479281.1227,487169.304
101,2680.338686,4682.704532,7134.248242,10280.7374,13661.68183,17447.95183,22588.25812,28073.2616,37276.4299,46651.85837,57507.64393,69143.39702,79158.41178,100677.604,120345.7378,141851.2797,164919.5086,198537.9158,235827.328,291463.6097,345840.8467,419525.0674,487169.304,495116.2963
102,2846.545048,4873.97489,7359.685605,10547.14433,13968.95301,17809.31967,23016.60294,28572.9288,37908.53068,47417.07071,58422.59702,70239.10913,80401.7979,102229.4077,122221.252,144056.7845,167474.2958,201651.4247,239563.7328,296098.1937,351390.606,426331.3582,495116.2963,503122.0997
103,3013.035866,5065.606954,7585.602054,10814.18261,14277.01615,18171.71701,23446.28515,29074.2803,38543.02726,48185.43702,59341.58421,71340.01929,81651.33984,103789.3885,124107.2929,146275.1749,170044.4777,204784.6459,243324.7609,300764.4049,356979.4113,433187.0665,503122.0997,511186.714
104,3179.811139,5257.600726,7811.997592,11081.85223,14585.87126,18535.14385,23877.30476,29577.31609,39179.91964,48956.95729,60264.60548,72446.1275,82907.0376,105357.5465,126003.8607,148506.4511,172630.054,207937.5794,247110.4123,305462.2434,362607.2626,440092.1925,511186.714,519310.1394
105,3346.870868,5449.956205,8038.872217,11350.1532,14895.51832,18899.60021,24309.66176,30082.03617,39819.20783,49731.63153,61191.66085,73557.43376,84168.89119,106933.8815,127910.9554,150750.613,175231.025,211110.2251,250920.687,310191.7092,368274.1599,447046.736,519310.1394,527492.3759
106,3514.215052,5642.673391,8266.225929,11619.08551,15205.95734,19265.08607,24743.35616,30588.44054,40460.89182,50509.45973,62122.7503,74673.93808,85436.90061,108518.3937,129828.5768,153007.6606,177847.3905,214302.5832,254755.585,314952.8022,373980.1032,454050.6972,527492.3759,535733.4233
107,3681.843691,5835.752284,8494.058729,11888.64917,15517.18833,19631.60143,25178.38795,31096.52921,41104.97161,51290.4419,63057.87385,75795.64045,86711.06585,110111.083,131756.7251,155277.594,180479.1505,217514.6535,258615.1064,319745.5225,379725.0925,461104.0759,535733.4233,544033.2818
108,3849.756786,6029.192884,8722.370617,12158.84418,15829.21127,19999.1463,25614.75714,31606.30217,41751.44721,52074.57804,63997.03148,76922.54087,87991.38691,111711.9494,133695.4002,157560.413,183126.3051,220746.4361,262499.251,324569.8701,385509.1279,468206.8723,544033.2818,552391.9513
109,4017.954336,6222.995191,8951.161592,12429.67054,16142.02618,20367.72068,26052.46372,32117.75942,42400.3186,52861.86814,64940.22321,78054.63935,89277.8638,113320.993,135644.6021,159856.1177,185788.8543,223997.931,266408.0189,329425.8449,391332.2092,475359.0862,552391.9513,560809.4318
110,4186.436342,6417.159204,9180.431654,12701.12824,16455.63305,20737.32457,26491.5077,32630.90096,43051.58581,53652.3122,65887.44902,79191.93588,90570.49652,114938.2136,137604.3309,162164.7082,188466.798,227269.1382,270341.4101,334313.447,397194.3365,482560.7177,560809.4318,569285.7234
111,4355.202803,6611.684925,9410.180804,12973.21729,16770.03188,21107.95796,26931.88907,33145.72679,43705.24881,54445.91023,66838.70893,80334.43046,91869.28506,116563.6114,139574.5865,164486.1844,191160.1363,230560.0577,274299.4246,339232.6763,403095.5098,489811.7669,569285.7234,577820.826
112,4524.25372,6806.572353,9640.409042,13245.93768,17085.22267,21479.62085,27373.60784,33662.23692,44361.30762,55242.66223,67794.00292,81482.12309,93174.22943,118197.1863,141555.3689,166820.5462,193868.8691,233870.6894,278282.0624,344183.5329,409035.7292,497112.2336,577820.826,586414.7396
113,4693.589092,7001.821488,9871.116367,13519.28942,17401.20542,21852.31326,27816.664,34180.43134,45019.76223,56042.56819,68753.331,82635.01378,94485.32963,119838.9382,143546.6781,169167.7938,196592.9965,237201.0334,282289.3236,349166.0168,415014.9945,504462.118,586414.7396,595067.4643
