BveTs Motor Noise Table 1.00:shift_jis
#
9.2,,,,1.27,,,,,,,,,,,1.27,
9.400001,,,,1.29,,,,,,,,,,,1.29,
9.6,,,,1.31,,,,,,,,,,,1.31,
9.8,,,,1.33,,,,,,,,,,,1.33,
10,,,,1.35,,,,,,,,,,,1.35,
10.2,,,,1.37,,,,,,,,,,,1.37,
10.4,,,,1.39,,,,,,,,,,,1.39,
10.6,,,,1.41,,,,,,,,,,,1.41,
10.8,,,,1.43,,,,,,,,,,,1.43,
11,,,,1.45,,,,,,,,,,,1.45,
11.2,,,,1.47,,,,,,,,,,,1.47,
11.4,,,,1.49,,,,,,,,,,,1.49,
11.6,,,,1.51,,,,,,,,,,,1.51,
11.8,,,,1.53,,,,,,,,,,,1.53,
12,,,,1.55,,,,,,,,,,,1.54,
12.2,,,,1.57,,,,,,,,,,,1.56,
12.4,,,,1.58,,,,,,,,,,,1.58,
12.6,,,,1.6,,,,,,,,,,,1.6,
12.8,,,,1.62,,,,,,,,,,,1.62,
13,,,,1.64,,,,,,,,,,,1.64,
13.2,,,,1.66,,,,,,,,,,,1.66,
13.4,,,,1.68,,,,,,,,,,,1.68,
13.6,,,,1.7,,,,,,,,,,,1.7,
13.8,,,,1.72,,,,,,,,,,,1.72,
14,,,,1.74,,,,,,,,,,,1.74,
14.2,,,,1.76,,,,,,,,,,,1.76,
14.4,,,,1.78,,,,,,,,,,,1.78,
14.6,,,,1.8,,,,,,,,,,,1.8,
14.8,,,,1.82,,,,,,,,,,,1.82,
15,,,,1.84,,,,,,,,,,,1.84,
15.2,,,,1.86,,,,,,,,,,,1.86,
15.4,,,,1.88,,,,,,,,,,,1.88,
15.6,,,,1.9,,,,,,,,,,,1.9,
15.8,,,,1.92,,,,,,,,,,,1.92,
16,,,,,,,,,,,,,,1.94,1.94,
16.2,,,,,,,,,,,,,,1.96,1.96,
16.4,,,,,,,,,,,,,,1.98,1.98,
16.6,,,,,,,,,,,,,,2,2,
16.8,,,,,,,,,,,,,,2.02,2.02,
17,,,,,,,,,,,,,,2.04,2.04,
17.2,,,,,,,,,,,,,,2.06,2.06,
17.4,,,,,,,,,,,,,,2.08,2.08,
17.6,,,,,,,,,,,,,,2.1,2.1,
17.8,,,,,,,,,,,,,,2.12,2.12,
18,,,,,,,,,,,,,,2.14,2.14,
18.2,,,,,,,,,,,,,,2.16,2.16,
18.4,,,,,,,,,,,,,,2.18,2.18,
18.6,,,,,,,,,,,,,,2.2,2.2,
18.8,,,,,,,,,,,,,,2.22,2.22,
19,,,,,,,,,,,,,,2.24,2.24,
19.2,,,,,,,,,,,,,,2.26,2.26,
19.4,,,,,,,,,,,,,,2.28,2.28,
19.6,,,,,,,,,,,,,,2.3,2.3,
19.8,,,,,,,,,,,,0.87,,2.32,,
20,,,,,,,,,,,,0.89,,2.34,,
20.2,,,,,,,,,,,,0.89,,2.36,,
20.4,,,,,,,,,,,,0.91,,2.38,,
20.6,,,,,,,,,,,,0.92,,2.4,,
20.8,,,,,,0.93,,,,,,0.93,,,,
21,,,,,,0.94,,,,,,0.94,,,,
21.2,,,,,,0.95,,,,,,0.95,,,,
21.4,,,,,,0.96,,,,,,0.96,,,,
21.6,,,,,,0.97,,,,,,0.97,,,,
21.8,,,,,,0.98,,,,,,0.98,,,,
22,,,,,,0.99,,,,,,0.99,,,,
22.2,,,,,,1,,,,,,1,,,,
22.4,,,,,,1.01,,,,,,1.01,,,,
22.6,,,,,,1.02,,,,,,1.02,,,,
22.8,,,,,,1.03,,,,,,1.03,,,,
23,,,,,,1.04,,,,,,1.04,,,,
23.2,,,,,,1.05,,,,,,1.05,,,,
23.4,,,,,,1.06,,,,,,1.06,,,,
23.6,,,,,,1.07,,,,,,1.07,,,,
23.8,,,,,,1.08,,,,,,1.08,,,,
24,,,,,,1.09,,,,,,1.09,,,,
24.2,,,,,,1.1,,,,,,1.1,,,,
24.4,,,,,,1.11,,,,,,1.11,,,,
24.6,,,,,,1.12,,,,,,1.12,,,,
24.8,,,,,,1.13,,,,,,1.13,,,,
25,,,,,,1.14,,,,,,1.14,,,,
25.2,,,,,,1.15,,,,,,1.15,,,,
25.4,,,,,,1.16,,,,,,1.16,,,,
25.6,,,,,,1.17,,,,,,1.17,,,,
25.8,,,,,,1.18,,,,,,1.18,,,,
26,,,,,,1.19,,,,,,1.19,,,,
26.2,,,,,,1.2,,,,,,1.2,,,,
26.4,,,,,,1.21,,,,,,1.21,,,,
26.6,,,,,,1.22,,,,,,1.22,,,,
26.8,,,,,,1.23,,,,,,1.23,,,,
27,,,,,,1.24,,,,,,1.24,,,,
27.2,,,,,,1.25,,,,,,1.25,,,,
27.4,,,,,,1.26,,,,,,1.26,,,,
27.6,,,,,,1.27,,,,,,1.27,,,,
27.8,,,,,,1.28,,,,,,1.28,,,,
28,,,,,,1.29,,,,,,1.29,,,,
28.2,,,,,,1.3,,,,,,1.3,,,,
28.4,,,,,,1.31,,,,,,1.31,,,,
28.6,,,,,,1.32,,,,,,1.32,,,,
28.8,,,,,,1.33,,,,,,1.33,,,,
29,,,,,,1.34,,,,,,1.34,,,,
29.2,,,,,,1.35,,,,,,1.35,,,,
29.4,,,,,,1.36,,,,,,1.36,,,,
29.6,,,,,,1.37,,,,,,1.37,,,,
29.8,,,,,,1.38,,,,,,1.38,,,,
30,,,,,,1.39,,,,,,1.39,,,,
30.2,,,,,,1.4,,,,,,1.4,,,,
30.4,,,,,,1.41,,,,,,1.41,,,,
30.6,,,,,,1.42,,,,,,1.42,,,,
30.8,,,,,,1.43,,,,,,1.43,,,,
31,,,,,,1.44,,,,,,1.44,,,,
31.2,,,,,,1.45,,,,,,1.45,,,,
31.4,,,,,,1.46,,,,,0.97,,,,,
31.6,,,,,,1.47,,,,,0.97,,,,,
31.8,,,,,,1.48,,,,,0.98,,,,,
32,,,,,,1.49,,,,,0.99,,,,,
32.2,,,,,,1.5,,,,,0.99,,,,,
32.4,,,,,,,,,,0.99,1,,,,,
32.6,,,,,,,,,,1,1,,,,,
32.8,,,,,,,,,,1.01,1.01,,,,,
33,,,,,,,,,,1.01,1.01,,,,,
33.2,,,,,,,,,,1.02,1.02,,,,,
33.4,,,,,,,,,,1.02,1.02,,,,,
33.6,,,,,,,,,,1.03,1.03,,,,,
33.8,,,,,,,,,,1.04,1.03,,,,,
34,,,,,,,,,,1.04,1.04,,,,,
34.2,,,,,,,,,,1.05,1.04,,,,,
34.4,,,,,,,,,,1.05,1.05,,,,,
34.6,,,,,,,,,,1.05,1.05,,,,,
34.8,,,,,,,,,,1.06,1.06,,,,,
35,,,,,,,,,,1.06,1.06,,,,,
35.2,,,,,,,,,,1.07,1.07,,,,,
35.4,,,,,,,,,,1.07,1.07,,,,,
35.6,,,,,,,,,,1.08,1.08,,,,,
35.8,,,,,,,,,,1.08,1.08,,,,,
36,,,,,,,,,,1.09,1.09,,,,,
36.2,,,,,,,,,,1.09,1.09,,,,,
36.4,,,,,,,,,,1.1,1.1,,,,,
36.6,,,,,,,,,,1.1,1.1,,,,,
36.8,,,,,,,,,,1.11,1.11,,,,,
37,,,,,,,,,,1.11,1.11,,,,,
37.2,,,,,,,,,,1.12,1.12,,,,,
37.4,,,,,,,,,,1.12,1.12,,,,,
37.6,,,,,,,,,,1.13,1.13,,,,,
37.8,,,,,,,,,,1.13,1.13,,,,,
38,,,,,,,,,,1.14,1.14,,,,,
38.2,,,,,,,,,,1.14,1.14,,,,,
38.4,,,,,,,,,,1.15,1.15,,,,,
38.6,,,,,,,,,,1.15,1.15,,,,,
38.8,,,,,,,,,,1.16,1.16,,,,,
39,,,,,,,,,,1.16,1.16,,,,,
39.2,,,,,,,,,,1.17,1.17,,,,,
39.4,,,,,,,,,,1.17,1.17,,,,,
39.6,,,,,,,,,,1.18,1.18,,,,,
39.8,,,,,,,,,,1.18,1.18,,,,,
40,,,,,,,,,,1.19,1.19,,,,,
40.2,,,,,,,,,,1.19,1.19,,,,,
40.4,,,,,,,,,,1.2,1.2,,,,,
40.6,,,,,,,,,,1.2,1.2,,,,,
40.8,,,,,,,,,,1.21,1.21,,,,,
41,,,,,,,,,,1.21,1.21,,,,,
41.2,,,,,,,,,,1.22,1.22,,,,,
41.4,,,,,,,,,,1.22,1.22,,,,,
41.6,,,,,,,,,,1.23,1.23,,,,,
41.8,,,,,,,,,,1.23,1.23,,,,,
42,,,,,,,,,,1.24,1.24,,,,,
42.2,,,,,,,,,,1.24,1.24,,,,,
42.4,,,,,,,,,,1.25,1.25,,,,,
42.6,,,,,,,,,,1.25,1.25,,,,,
42.8,,,,,,,,,,1.26,1.26,,,,,
43,,,,,,,,,,1.26,1.26,,,,,
43.2,,,,,,,,,,1.27,1.27,,,,,
43.4,,,,,,,,,,1.27,1.27,,,,,
43.6,,,,,,,,,,1.28,1.28,,,,,
43.8,,,,,,,,,,1.28,1.28,,,,,
44,,,,,,,,,,1.29,1.29,,,,,
44.2,,,,,,,,,,1.29,1.29,,,,,
44.4,,,,,,,,,,1.3,1.3,,,,,
44.6,,,,,,,,,,1.3,1.3,,,,,
44.8,,,,,,,,,0.87,1.31,,,,,,
45,,,,,,,,,0.87,1.31,,,,,,
45.2,,,,,,,,,0.87,1.32,,,,,,
45.4,,,,,,,,,0.88,1.32,,,,,,
45.6,,,,,,,,,0.88,1.33,,,,,,
45.8,,,,,,,,,0.88,1.33,,,,,,
46,,,,,,,,,0.88,1.34,,,,,,
46.2,,,,,,,,,0.89,1.34,,,,,,
46.4,,,,,,,,,0.89,1.35,,,,,,
46.6,,,,,,,,,0.89,1.35,,,,,,
46.8,,,,,,,,,0.89,1.36,,,,,,
47,,,,,,,,,0.9,1.36,,,,,,
47.2,,,,,,,,,0.9,1.37,,,,,,
47.4,,,,,,,,,0.9,1.37,,,,,,
47.6,,,,,,,,,0.9,1.38,,,,,,
47.8,,,,,,,,,0.91,1.38,,,,,,
48,,,,,,,,,0.91,1.39,,,,,,
48.2,,,,,,,,,0.91,1.39,,,,,,
48.4,,,,,,,,,0.91,1.4,,,,,,
48.6,,,,,,,,,0.92,1.41,,,,,,
48.8,,,,,,,,,0.92,1.41,,,,,,
49,,,,,,,,,0.92,1.42,,,,,,
49.2,,,,,,,,,0.92,1.42,,,,,,
49.4,,,,,,,,,0.93,1.43,,,,,,
49.6,,,,,,,,,0.93,1.43,,,,,,
49.8,,,,,,,,,0.93,1.44,,,,,,
50,,,,,,,,,0.93,1.44,,,,,,
50.2,,,,,,,,,0.94,1.45,,,,,,
50.4,,,,,,,,,0.94,1.45,,,,,,
50.6,,,,,,,,,0.94,1.46,,,,,,
50.8,,,,,,,,,0.94,1.46,,,,,,
51,,,,,,,,,0.95,1.47,,,,,,
51.2,,,,,,,,,0.95,1.47,,,,,,
51.4,,,,,,,,,0.95,1.48,,,,,,
51.6,,,,,,,,,0.95,1.48,,,,,,
51.8,,,,,,,,,0.96,1.49,,,,,,
52,,,,,,,,,0.96,1.49,,,,,,
52.2,,,,,,,,,0.96,1.5,,,,,,
52.4,,,,,,,,,0.96,1.5,,,,,,
52.6,,,,,,,,,0.97,1.51,,,,,,
52.8,,,,,,,,,0.97,1.51,,,,,,
53,,,,,,,,,0.97,1.52,,,,,,
53.2,,,,,,,,,0.97,1.52,,,,,,
53.4,,,,,,,,,0.98,1.53,,,,,,
53.6,,,,,,,,,0.98,1.53,,,,,,
53.8,,,,,,,,,0.98,1.54,,,,,,
54,,,,,,,,,0.98,1.54,,,,,,
54.2,,,,,,,,,0.99,1.55,,,,,,
54.4,,,,,,,,,0.99,1.55,,,,,,
54.6,,,,,,,,,0.99,1.56,,,,,,
54.8,,,,,,,,,0.99,1.56,,,,,,
55,,,,,,,,,1,1.57,,,,,,
55.2,,,,,,,,,1,,,,,,,
55.4,,,,,,,,,1,,,,,,,
55.6,,,,,,,,,1,,,,,,,
55.8,,,,,,,,,1.01,,,,,,,
56,,,,,,,,,1.01,,,,,,,
56.2,,,,,,,,,1.01,,,,,,,
56.4,,,,,,,,,1.01,,,,,,,
56.6,,,,,,,,,1.02,,,,,,,
56.8,,,,,,,,,1.02,,,,,,,
57,,,,,,,,,1.02,,,,,,,
57.2,,,,,,,,,1.02,,,,,,,
57.4,,,,,,,,,1.03,,,,,,,
57.6,,,,,,,,,1.03,,,,,,,
57.8,,,,,,,,,1.03,,,,,,,
58,,,,,,,,,1.03,,,,,,,
58.2,,,,,,,,,1.04,,,,,,,
58.4,,,,,,,,,1.04,,,,,,,
58.6,,,,,,,,,1.04,,,,,,,
58.8,,,,,,,,,1.04,,,,,,,
59,,,,,,,,,1.05,,,,,,,
59.2,,,,,,,,,1.05,,,,,,,
59.4,,,,,,,,,1.05,,,,,,,
59.6,,,,,,,,,1.05,,,,,,,
59.8,,,,,,,,,1.06,,,,,,,
60,,,,,,,,,1.06,,,,,,,
60.2,,,,,,,,,1.06,,,,,,,
60.4,,,,,,,,,1.06,,,,,,,
60.6,,,,,,,,,1.07,,,,,,,
60.8,,,,,,,,,1.07,,,,,,,
61,,,,,,,,,1.07,,,,,,,
61.2,,,,,,,,,1.07,,,,,,,
61.4,,,,,,,,,1.08,,,,,,,
61.6,,,,,,,,,1.08,,,,,,,
61.8,,,,,,,,,1.08,,,,,,,
62,,,,,,,,,1.08,,,,,,,
62.2,,,,,,,,,1.09,,,,,,,
62.4,,,,,,,,,1.09,,,,,,,
62.6,,,,,,,,,1.09,,,,,,,
62.8,,,,,,,,,1.09,,,,,,,
63,,,,,,,,,1.1,,,,,,,
63.2,,,,,,,,,1.1,,,,,,,
63.4,,,,,,,,,1.1,,,,,,,
63.6,,,,,,,,,1.1,,,,,,,
63.8,,,,,,,,,1.11,,,,,,,
64,,,,,,,,,1.11,,,,,,,
64.2,,,,,,,,,1.11,,,,,,,
64.4,,,,,,,,,1.11,,,,,,,
64.6,,,,,,,,,1.12,,,,,,,
64.8,,,,,,,,,1.12,,,,,,,
65,,,,,,,,,1.12,,,,,,,
65.2,,,,,,,,,1.12,,,,,,,
65.4,,,,,,,,,1.13,,,,,,,
65.6,,,,,,,,,1.13,,,,,,,
65.8,,,,,,,,,1.13,,,,,,,
66,,,,,,,,,1.13,,,,,,,
66.2,,,,,,,,,1.14,,,,,,,
66.4,,,,,,,,,1.14,,,,,,,
66.6,,,,,,,,,1.14,,,,,,,
66.8,,,,,,,,,1.14,,,,,,,
67,,,,,,,,,1.15,,,,,,,
67.2,,,,,,,,,1.15,,,,,,,
67.4,,,,,,,,,1.15,,,,,,,
67.6,,,,,,,,,1.15,,,,,,,
67.8,,,,,,,,,1.16,,,,,,,
68,,,,,,,,,1.16,,,,,,,
68.2,,,,,,,,,1.16,,,,,,,
68.4,,,,,,,,,1.16,,,,,,,
68.6,,,,,,,,,1.17,,,,,,,
68.8,,,,,,,,,1.17,,,,,,,
69,,,,,,,,,1.17,,,,,,,
69.2,,,,,,,,,1.17,,,,,,,
69.4,,,,,,,,,1.18,,,,,,,
69.6,,,,,,,,,1.18,,,,,,,
69.8,,,,,,,,,1.18,,,,,,,
70,,,,,,,,,1.18,,,,,,,
70.2,,,,,,,,,1.19,,,,,,,
70.4,,,,,,,,,1.19,,,,,,,
70.6,,,,,,,,,1.19,,,,,,,
70.8,,,,,,,,,1.19,,,,,,,
71,,,,,,,,,1.2,,,,,,,
71.2,,,,,,,,,1.2,,,,,,,
71.4,,,,,,,,,1.2,,,,,,,
71.6,,,,,,,,,1.2,,,,,,,
71.8,,,,,,,,,1.21,,,,,,,
72,,,,,,,,,1.21,,,,,,,
72.2,,,,,,,,,1.21,,,,,,,
72.4,,,,,,,,,1.21,,,,,,,
72.6,,,,,,,,,1.22,,,,,,,
72.8,,,,,,,,,1.22,,,,,,,
73,,,,,,,,,1.22,,,,,,,
73.2,,,,,,,,,1.22,,,,,,,
73.4,,,,,,,,,1.23,,,,,,,
73.6,,,,,,,,,1.23,,,,,,,
73.8,,,,,,,,,1.23,,,,,,,
74,,,,,,,,,1.23,,,,,,,
74.2,,,,,,,,,1.24,,,,,,,
74.4,,,,,,,,,1.24,,,,,,,
74.6,,,,,,,,,1.24,,,,,,,
74.8,,,,,,,,,1.24,,,,,,,
75,,,,,,,,,1.25,,,,,,,
75.2,,,,,,,,,1.25,,,,,,,
75.4,,,,,,,,,1.25,,,,,,,
75.6,,,,,,,,,1.25,,,,,,,
75.8,,,,,,,,,1.26,,,,,,,
76,,,,,,,,,1.26,,,,,,,
76.2,,,,,,,,,1.26,,,,,,,
76.4,,,,,,,,,1.26,,,,,,,
76.6,,,,,,,,,1.27,,,,,,,
76.8,,,,,,,,,1.27,,,,,,,
77,,,,,,,,,1.27,,,,,,,
77.2,,,,,,,,,1.27,,,,,,,
77.4,,,,,,,,,1.28,,,,,,,
77.6,,,,,,,,,1.28,,,,,,,
77.8,,,,,,,,,1.28,,,,,,,
78,,,,,,,,,1.28,,,,,,,
78.2,,,,,,,,,1.29,,,,,,,
78.4,,,,,,,,,1.29,,,,,,,
78.6,,,,,,,,,1.29,,,,,,,
78.8,,,,,,,,,1.29,,,,,,,
79,,,,,,,,,1.3,,,,,,,
79.2,,,,,,,,,1.3,,,,,,,
79.4,,,,,,,,,1.3,,,,,,,
79.6,,,,,,,,,1.3,,,,,,,
79.8,,,,,,,,,1.31,,,,,,,
80,,,,,,,,,1.31,,,,,,,
80.2,,,,,,,,,1.31,,,,,,,
80.4,,,,,,,,,1.31,,,,,,,
80.6,,,,,,,,,1.32,,,,,,,
80.8,,,,,,,,,1.32,,,,,,,
81,,,,,,,,,1.32,,,,,,,
81.2,,,,,,,,,1.32,,,,,,,
81.4,,,,,,,,,1.32,,,,,,,
81.6,,,,,,,,,1.33,,,,,,,
81.8,,,,,,,,,1.33,,,,,,,
82,,,,,,,,,1.33,,,,,,,
82.2,,,,,,,,,1.33,,,,,,,
82.4,,,,,,,,,1.34,,,,,,,
82.6,,,,,,,,,1.34,,,,,,,
82.8,,,,,,,,,1.34,,,,,,,
83,,,,,,,,,1.34,,,,,,,
83.2,,,,,,,,,1.35,,,,,,,
83.4,,,,,,,,,1.35,,,,,,,
83.6,,,,,,,,,1.35,,,,,,,
83.8,,,,,,,,,1.35,,,,,,,
84,,,,,,,,,1.36,,,,,,,
84.2,,,,,,,,,1.36,,,,,,,
84.4,,,,,,,,,1.36,,,,,,,
84.6,,,,,,,,,1.36,,,,,,,
84.8,,,,,,,,,1.37,,,,,,,
85,,,,,,,,,1.37,,,,,,,
85.2,,,,,,,,,1.37,,,,,,,
85.4,,,,,,,,,1.37,,,,,,,
85.6,,,,,,,,,1.38,,,,,,,
85.8,,,,,,,,,1.38,,,,,,,
86,,,,,,,,,1.38,,,,,,,
86.2,,,,,,,,,1.38,,,,,,,
86.4,,,,,,,,,1.39,,,,,,,
86.6,,,,,,,,,1.39,,,,,,,
86.8,,,,,,,,,1.39,,,,,,,
87,,,,,,,,,1.39,,,,,,,
87.2,,,,,,,,,1.4,,,,,,,
87.4,,,,,,,,,1.4,,,,,,,
87.6,,,,,,,,,1.4,,,,,,,
87.8,,,,,,,,,1.4,,,,,,,
88,,,,,,,,,1.41,,,,,,,
88.2,,,,,,,,,1.41,,,,,,,
88.4,,,,,,,,,1.41,,,,,,,
88.6,,,,,,,,,1.41,,,,,,,
88.8,,,,,,,,,1.42,,,,,,,
89,,,,,,,,,1.42,,,,,,,
89.2,,,,,,,,,1.42,,,,,,,
89.4,,,,,,,,,1.42,,,,,,,
89.6,,,,,,,,,1.43,,,,,,,
89.8,,,,,,,,,1.43,,,,,,,
90,,,,,,,,,1.43,,,,,,,
90.2,,,,,,,,,1.43,,,,,,,
90.4,,,,,,,,,1.44,,,,,,,
90.6,,,,,,,,,1.44,,,,,,,
90.8,,,,,,,,,1.44,,,,,,,
91,,,,,,,,,1.44,,,,,,,
91.2,,,,,,,,,1.45,,,,,,,
91.4,,,,,,,,,1.45,,,,,,,
91.6,,,,,,,,,1.45,,,,,,,
91.8,,,,,,,,,1.45,,,,,,,
92,,,,,,,,,1.46,,,,,,,
92.2,,,,,,,,,1.46,,,,,,,
92.4,,,,,,,,,1.46,,,,,,,
92.6,,,,,,,,,1.46,,,,,,,
92.8,,,,,,,,,1.47,,,,,,,
93,,,,,,,,,1.47,,,,,,,
93.2,,,,,,,,,1.47,,,,,,,
93.4,,,,,,,,,1.47,,,,,,,
93.6,,,,,,,,,1.48,,,,,,,
93.8,,,,,,,,,1.48,,,,,,,
94,,,,,,,,,1.48,,,,,,,
94.2,,,,,,,,,1.48,,,,,,,
94.4,,,,,,,,,1.48,,,,,,,
94.6,,,,,,,,,1.49,,,,,,,
94.8,,,,,,,,,1.49,,,,,,,
95,,,,,,,,,1.49,,,,,,,
95.2,,,,,,,,,1.49,,,,,,,
95.4,,,,,,,,,1.5,,,,,,,
95.6,,,,,,,,,1.5,,,,,,,
95.8,,,,,,,,,1.5,,,,,,,
96,,,,,,,,,1.5,,,,,,,
96.2,,,,,,,,,1.51,,,,,,,
96.4,,,,,,,,,1.51,,,,,,,
96.6,,,,,,,,,1.51,,,,,,,
96.8,,,,,,,,,1.51,,,,,,,
97,,,,,,,,,1.52,,,,,,,
97.2,,,,,,,,,1.52,,,,,,,
97.4,,,,,,,,,1.52,,,,,,,
97.6,,,,,,,,,1.52,,,,,,,
97.8,,,,,,,,,1.53,,,,,,,
98,,,,,,,,,1.53,,,,,,,
98.2,,,,,,,,,1.53,,,,,,,
98.4,,,,,,,,,1.53,,,,,,,
98.6,,,,,,,,,1.54,,,,,,,
98.8,,,,,,,,,1.54,,,,,,,
99,,,,,,,,,1.54,,,,,,,
99.2,,,,,,,,,1.54,,,,,,,
99.4,,,,,,,,,1.55,,,,,,,
99.6,,,,,,,,,1.55,,,,,,,
99.8,,,,,,,,,1.55,,,,,,,
100,,,,,,,,,1.55,,,,,,,
100.2,,,,,,,,,1.56,,,,,,,
100.4,,,,,,,,,1.56,,,,,,,
100.6,,,,,,,,,1.56,,,,,,,
100.8,,,,,,,,,1.56,,,,,,,
101,,,,,,,,,1.57,,,,,,,
101.2,,,,,,,,,1.57,,,,,,,
101.4,,,,,,,,,1.57,,,,,,,
101.6,,,,,,,,,1.57,,,,,,,
101.8,,,,,,,,,1.58,,,,,,,
102,,,,,,,,,1.58,,,,,,,
102.2,,,,,,,,,1.58,,,,,,,
102.4,,,,,,,,,1.58,,,,,,,
102.6,,,,,,,,,1.59,,,,,,,
102.8,,,,,,,,,1.59,,,,,,,
103,,,,,,,,,1.59,,,,,,,
103.2,,,,,,,,,1.59,,,,,,,
103.4,,,,,,,,,1.6,,,,,,,
103.6,,,,,,,,,1.6,,,,,,,
103.8,,,,,,,,,1.6,,,,,,,
104,,,,,,,,,1.6,,,,,,,
104.2,,,,,,,,,1.61,,,,,,,
104.4,,,,,,,,,1.61,,,,,,,
104.6,,,,,,,,,1.61,,,,,,,
104.8,,,,,,,,,1.61,,,,,,,
105,,,,,,,,,1.62,,,,,,,
105.2,,,,,,,,,1.62,,,,,,,
105.4,,,,,,,,,1.62,,,,,,,
105.6,,,,,,,,,1.62,,,,,,,
105.8,,,,,,,,,1.63,,,,,,,
106,,,,,,,,,1.63,,,,,,,
106.2,,,,,,,,,1.63,,,,,,,
106.4,,,,,,,,,1.63,,,,,,,
106.6,,,,,,,,,1.64,,,,,,,
106.8,,,,,,,,,1.64,,,,,,,
107,,,,,,,,,1.64,,,,,,,
107.2,,,,,,,,,1.64,,,,,,,
107.4,,,,,,,,,1.64,,,,,,,
107.6,,,,,,,,,1.65,,,,,,,
107.8,,,,,,,,,1.65,,,,,,,
108,,,,,,,,,1.65,,,,,,,
108.2,,,,,,,,,1.65,,,,,,,
108.4,,,,,,,,,1.66,,,,,,,
108.6,,,,,,,,,1.66,,,,,,,
108.8,,,,,,,,,1.66,,,,,,,
109,,,,,,,,,1.66,,,,,,,
109.2,,,,,,,,,1.67,,,,,,,
109.4,,,,,,,,,1.67,,,,,,,
109.6,,,,,,,,,1.67,,,,,,,
109.8,,,,,,,,,1.67,,,,,,,
110,,,,,,,,,1.68,,,,,,,
110.2,,,,,,,,,1.68,,,,,,,
110.4,,,,,,,,,1.68,,,,,,,
110.6,,,,,,,,,1.68,,,,,,,
110.8,,,,,,,,,1.69,,,,,,,
111,,,,,,,,,1.69,,,,,,,
111.2,,,,,,,,,1.69,,,,,,,
111.4,,,,,,,,,1.69,,,,,,,
111.6,,,,,,,,,1.7,,,,,,,
111.8,,,,,,,,,1.7,,,,,,,
112,,,,,,,,,1.7,,,,,,,
112.2,,,,,,,,,1.7,,,,,,,
112.4,,,,,,,,,1.71,,,,,,,
112.6,,,,,,,,,1.71,,,,,,,
112.8,,,,,,,,,1.71,,,,,,,
113,,,,,,,,,1.71,,,,,,,
113.2,,,,,,,,,1.72,,,,,,,
113.4,,,,,,,,,1.72,,,,,,,
113.6,,,,,,,,,1.72,,,,,,,
113.8,,,,,,,,,1.72,,,,,,,
114,,,,,,,,,1.73,,,,,,,
114.2,,,,,,,,,1.73,,,,,,,
114.4,,,,,,,,,1.73,,,,,,,
114.6,,,,,,,,,1.73,,,,,,,
114.8,,,,,,,,,1.74,,,,,,,
115,,,,,,,,,1.74,,,,,,,
115.2,,,,,,,,,1.74,,,,,,,
115.4,,,,,,,,,1.74,,,,,,,
115.6,,,,,,,,,1.75,,,,,,,
115.8,,,,,,,,,1.75,,,,,,,
116,,,,,,,,,1.75,,,,,,,
116.2,,,,,,,,,1.75,,,,,,,
116.4,,,,,,,,,1.76,,,,,,,
116.6,,,,,,,,,1.76,,,,,,,
116.8,,,,,,,,,1.76,,,,,,,
117,,,,,,,,,1.76,,,,,,,
