Bvets Motor Noise Table 0.01
#
27.4,,0.71,1,,,,,,,,,,,,,
27.6,,0.71,1,,,,,,,,,,,,,
27.8,,0.72,1,,,,,,,,,,,,,
28,,0.72,1,,,,,,,,,,,,,
28.2,,0.72,1,,,,,,,,,,,,,
28.4,,0.73,1,,,,,,,,,,,,,
28.6,,0.73,1,,,,,,,,,,,,,
28.8,,0.74,1,,,,,,,,,,,,,
29,,0.74,1,,,,,,,,,,,,,
29.2,,0.75,1,,,,,,,,,,,,,
29.4,,0.75,1,,,,,,,,,,,,,
29.6,,0.76,1,,,,,,,,,,,,,
29.8,,0.76,1,,,,,,,,,,,,,
30,,0.77,1,,,,,,,,,,,,,
30.2,,0.77,1,,,,,,,,,,,,,
30.4,,0.77,1,,,,,,,,,,,,,
30.6,,0.78,1,,,,,,,,,,,,,
30.8,,0.78,1,,,,,,,,,,,,,
31,,0.79,1,,,,,,,,,,,,,
31.2,,0.79,1,,,,,,,,,,,,,
31.4,,0.8,1,,,,,,,,,,,,,
31.6,,0.8,1,,,,,,,,,,,,,
31.8,,0.81,1,,,,,,,,,,,,,
32,,0.81,1,,,,,,,,,,,,,
32.2,,0.81,1,,,,,,,,,,,,,
32.4,,0.82,1,,,,,,,,,,,,,
32.6,,0.82,1,,,,,,,,,,,,,
32.8,,0.83,1,,,,,,,,,,,,,
33,,0.83,1,,,,,,,,,,,,,
33.2,,0.84,1,,,,,,,,,,,,,
33.4,,0.84,1,,,,,,,,,,,,,
33.6,,0.85,1,,,,,,,,,,,,,
33.8,,0.85,1,,,,,,,,,,,,,
34,,0.85,1,,,,,,,,,,,,,
34.2,,0.86,1,,,,,,,,,,,,,
34.4,,0.86,1,,,,,,,,,,,,,
34.6,,0.87,1,,,,,,,,,,,,,
34.8,,0.87,1,,,,,,,,,,,,,
35,,0.88,1,,,,,,,,,,,,,
35.2,,0.88,1,,,,,,,,,,,,,
35.4,,0.89,1,,,,,,,,,,,,,
35.6,,0.89,1,,,,,,,,,,,,,
35.8,,0.89,1,,,,,,,,,,,,,
36,,0.9,1,,,,,,,,,,,,,
36.2,,0.9,1,,,,,,,,,,,,,
36.4,,0.91,1,,,,,,,,,,,,,
36.6,,0.91,1,,,,,,,,,,,,,
36.8,,0.92,1,,,,,,,,,,,,,
37,,0.92,1,,,,,,,,,,,,,
37.2,,0.93,1,,,,,,,,,,,,,
37.4,,0.93,1,,,,,,,,,,,,,
37.6,,0.93,1,,,,,,,,,,,,,
37.8,,0.94,1,,,,,,,,,,,,,
38,,0.94,1,,,,,,,,,,,,,
38.2,,0.95,1,,,,,,,,,,,,,
38.4,,0.95,1,,,,,,,,,,,,,
38.6,,0.96,1,,,,,,,,,,,,,
38.8,,0.96,1,,,,,,,,,,,,,
39,,0.97,1,,,,,,,,,,,,,
39.2,,0.97,1,,,,,,,,,,,,,
39.4,,0.98,1,,,,,,,,,,,,,
39.6,,0.98,1,,,,,,,,,,,,,
39.8,,0.98,1,,,,,,,,,,,,,
40,,0.99,1,,,,,,,,,,,,,
40.2,,0.99,1,,,,,,,,,,,,,
40.4,,1,1,,,,,,,,,,,,,
40.6,,1,1,,,,,,,,,,,,,
40.8,,1.01,1,,,,,,,,,,,,,
41,,1.01,1,,,,,,,,,,,,,
41.2,,1.02,1,,,,,,,,,,,,,
41.4,,1.02,1,,,,,,,,,,,,,
41.6,,1.02,1,,,,,,,,,,,,,
41.8,,1.03,1,,,,,,,,,,,,,
42,,1.03,1,,,,,,,,,,,,,
42.2,,1.04,1,,,,,,,,,,,,,
42.4,,1.04,1,,,,,,,,,,,,,
42.6,,1.05,1,,,,,,,,,,,,,
42.8,,1.05,1,,,,,,,,,,,,,
43,,1.06,1,,,,,,,,,,,,,
43.2,,1.06,1,,,,,,,,,,,,,
43.4,,1.06,1,,,,,,,,,,,,,
43.6,,1.07,1,,,,,,,,,,,,,
43.8,,1.07,1,,,,,,,,,,,,,
44,,1.08,1,,,,,,,,,,,,,
44.2,,1.08,1,,,,,,,,,,,,,
44.4,,1.09,1,,,,,,,,,,,,,
44.6,,1.09,1,,,,,,,,,,,,,
44.8,,1.1,1,,,,,,,,,,,,,
45,,1.1,1,,,,,,,,,,,,,
45.2,,1.1,1,,,,,,,,,,,,,
45.4,,1.11,1,,,,,,,,,,,,,
45.6,,1.11,1,,,,,,,,,,,,,
45.8,,1.12,1,,,,,,,,,,,,,
46,,1.12,1,,,,,,,,,,,,,
46.2,,1.13,1,,,,,,,,,,,,,
46.4,,1.13,1,,,,,,,,,,,,,
46.6,,1.14,1,,,,,,,,,,,,,
46.8,,1.14,1,,,,,,,,,,,,,
47,,1.14,1,,,,,,,,,,,,,
47.2,,1.15,1,,,,,,,,,,,,,
47.4,,1.15,1,,,,,,,,,,,,,
47.6,,1.16,1,,,,,,,,,,,,,
47.8,,1.16,1,,,,,,,,,,,,,
48,,1.17,1,,,,,,,,,,,,,
48.2,,1.17,1,,,,,,,,,,,,,
48.4,,1.18,1,,,,,,,,,,,,,
48.6,,1.18,1,,,,,,,,,,,,,
48.8,,1.18,1,,,,,,,,,,,,,
49,,1.19,1,,,,,,,,,,,,,
49.2,,1.19,1,,,,,,,,,,,,,
49.4,,1.2,1,,,,,,,,,,,,,
49.6,,1.2,1,,,,,,,,,,,,,
49.8,,1.21,1,,,,,,,,,,,,,
50,,1.21,1,,,,,,,,,,,,,
50.2,,1.22,1,,,,,,,,,,,,,
50.4,,1.22,1,,,,,,,,,,,,,
50.6,,1.22,1,,,,,,,,,,,,,
50.8,,1.23,1,,,,,,,,,,,,,
51,,1.23,1,,,,,,,,,,,,,
51.2,,1.24,1,,,,,,,,,,,,,
51.4,,1.24,1,,,,,,,,,,,,,
51.6,,1.25,1,,,,,,,,,,,,,
51.8,,1.25,1,,,,,,,,,,,,,
52,,1.26,1,,,,,,,,,,,,,
52.2,,1.26,1,,,,,,,,,,,,,
52.4,,1.27,1,,,,,,,,,,,,,
52.6,,1.27,1,,,,,,,,,,,,,
52.8,,1.27,1,,,,,,,,,,,,,
53,,1.28,1,,,,,,,,,,,,,
53.2,,1.28,1,,,,,,,,,,,,,
53.4,,1.29,1,,,,,,,,,,,,,
53.6,,1.29,1,,,,,,,,,,,,,
53.8,,1.3,1,,,,,,,,,,,,,
54,,1.3,1,,,,,,,,,,,,,
54.2,,1.31,1,,,,,,,,,,,,,
54.4,,1.31,1,,,,,,,,,,,,,
54.6,,1.31,1,,,,,,,,,,,,,
54.8,,1.32,1,,,,,,,,,,,,,
55,,1.32,1,,,,,,,,,,,,,
55.2,,1.33,1,,,,,,,,,,,,,
55.4,,1.33,1,,,,,,,,,,,,,
55.6,,1.34,1,,,,,,,,,,,,,
55.8,,1.34,1,,,,,,,,,,,,,
56,,1.35,1,,,,,,,,,,,,,
56.2,,1.35,1,,,,,,,,,,,,,
56.4,,1.35,1,,,,,,,,,,,,,
56.6,,1.36,1,,,,,,,,,,,,,
56.8,,1.36,1,,,,,,,,,,,,,
57,,1.37,1,,,,,,,,,,,,,
57.2,,1.37,1,,,,,,,,,,,,,
57.4,,1.38,1,,,,,,,,,,,,,
57.6,,1.38,1,,,,,,,,,,,,,
57.8,,1.39,1,,,,,,,,,,,,,
58,,1.39,1,,,,,,,,,,,,,
58.2,,1.39,1,,,,,,,,,,,,,
58.4,,1.4,1,,,,,,,,,,,,,
58.6,,1.4,1,,,,,,,,,,,,,
58.8,,1.41,1,,,,,,,,,,,,,
59,,1.41,1,,,,,,,,,,,,,
59.2,,1.42,1,,,,,,,,,,,,,
59.4,,1.42,1,,,,,,,,,,,,,
59.6,,1.43,1,,,,,,,,,,,,,
59.8,,1.43,1,,,,,,,,,,,,,
60,,1.43,1,,,,,,,,,,,,,
60.2,,1.44,1,,,,,,,,,,,,,
60.4,,1.44,1,,,,,,,,,,,,,
60.6,,1.45,1,,,,,,,,,,,,,
60.8,,1.45,1,,,,,,,,,,,,,
61,,1.46,1,,,,,,,,,,,,,
61.2,,1.46,1,,,,,,,,,,,,,
61.4,,1.47,1,,,,,,,,,,,,,
61.6,,1.47,1,,,,,,,,,,,,,
61.8,,1.48,1,,,,,,,,,,,,,
62,,1.48,1,,,,,,,,,,,,,
62.2,,1.48,1,,,,,,,,,,,,,
62.4,,1.49,1,,,,,,,,,,,,,
62.6,,1.49,1,,,,,,,,,,,,,
62.8,,1.5,1,,,,,,,,,,,,,
63,,1.5,1,,,,,,,,,,,,,
63.2,,1.51,1,,,,,,,,,,,,,
63.4,,1.51,1,,,,,,,,,,,,,
63.6,,1.52,1,,,,,,,,,,,,,
63.8,,1.52,1,,,,,,,,,,,,,
64,,1.52,1,,,,,,,,,,,,,
64.2,,1.53,1,,,,,,,,,,,,,
64.4,,1.53,1,,,,,,,,,,,,,
64.6,,1.54,1,,,,,,,,,,,,,
64.8,,1.54,1,,,,,,,,,,,,,
65,,1.55,1,,,,,,,,,,,,,
65.2,,1.55,1,,,,,,,,,,,,,
65.4,,1.56,1,,,,,,,,,,,,,
65.6,,1.56,1,,,,,,,,,,,,,
65.8,,1.56,1,,,,,,,,,,,,,
66,,1.57,1,,,,,,,,,,,,,
66.2,,1.57,1,,,,,,,,,,,,,
66.4,,1.58,1,,,,,,,,,,,,,
66.6,,1.58,1,,,,,,,,,,,,,
66.8,,1.59,1,,,,,,,,,,,,,
67,,1.59,1,,,,,,,,,,,,,
67.2,,1.6,1,,,,,,,,,,,,,
67.4,,1.6,1,,,,,,,,,,,,,
67.6,,1.6,1,,,,,,,,,,,,,
67.8,,1.61,1,,,,,,,,,,,,,
68,,1.61,1,,,,,,,,,,,,,
68.2,,1.62,1,,,,,,,,,,,,,
68.4,,1.62,1,,,,,,,,,,,,,
68.6,,1.63,1,,,,,,,,,,,,,
68.8,,1.63,1,,,,,,,,,,,,,
69,,1.64,1,,,,,,,,,,,,,
69.2,,1.64,1,,,,,,,,,,,,,
69.4,,1.64,1,,,,,,,,,,,,,
69.6,,1.65,1,,,,,,,,,,,,,
69.8,,1.65,1,,,,,,,,,,,,,
70,,1.66,1,,,,,,,,,,,,,
70.2,,1.66,1,,,,,,,,,,,,,
70.4,,1.67,1,,,,,,,,,,,,,
70.6,,1.67,1,,,,,,,,,,,,,
70.8,,1.68,1,,,,,,,,,,,,,
71,,1.68,1,,,,,,,,,,,,,
71.2,,1.68,1,,,,,,,,,,,,,
71.4,,1.69,1,,,,,,,,,,,,,
71.6,,1.69,1,,,,,,,,,,,,,
71.8,,1.7,1,,,,,,,,,,,,,
72,,1.7,1,,,,,,,,,,,,,
72.2,,1.71,1,,,,,,,,,,,,,
72.4,,1.71,1,,,,,,,,,,,,,
72.6,,1.72,1,,,,,,,,,,,,,
72.8,,1.72,1,,,,,,,,,,,,,
73,,1.72,1,,,,,,,,,,,,,
73.2,,1.73,1,,,,,,,,,,,,,
73.4,,1.73,1,,,,,,,,,,,,,
73.6,,1.74,1,,,,,,,,,,,,,
73.8,,1.74,1,,,,,,,,,,,,,
74,,1.75,1,,,,,,,,,,,,,
74.2,,1.75,1,,,,,,,,,,,,,
74.4,,1.76,1,,,,,,,,,,,,,
74.6,,1.76,1,,,,,,,,,,,,,
74.8,,1.77,1,,,,,,,,,,,,,
75,,1.77,1,,,,,,,,,,,,,
75.2,,1.77,1,,,,,,,,,,,,,
75.4,,1.78,1,,,,,,,,,,,,,
75.6,,1.78,1,,,,,,,,,,,,,
75.8,,1.79,1,,,,,,,,,,,,,
76,,1.79,1,,,,,,,,,,,,,
76.2,,1.8,1,,,,,,,,,,,,,
76.4,,1.8,1,,,,,,,,,,,,,
76.6,,1.81,1,,,,,,,,,,,,,
76.8,,1.81,1,,,,,,,,,,,,,
77,,1.81,1,,,,,,,,,,,,,
77.2,,1.82,1,,,,,,,,,,,,,
77.4,,1.82,1,,,,,,,,,,,,,
77.6,,1.83,1,,,,,,,,,,,,,
77.8,,1.83,1,,,,,,,,,,,,,
78,,1.84,1,,,,,,,,,,,,,
78.2,,1.84,1,,,,,,,,,,,,,
78.4,,1.85,1,,,,,,,,,,,,,
78.6,,1.85,1,,,,,,,,,,,,,
78.8,,1.85,1,,,,,,,,,,,,,
79,,1.86,1,,,,,,,,,,,,,
79.2,,1.86,1,,,,,,,,,,,,,
79.4,,1.87,1,,,,,,,,,,,,,
79.6,,1.87,1,,,,,,,,,,,,,
79.8,,1.88,1,,,,,,,,,,,,,
80,,1.88,1,,,,,,,,,,,,,
80.2,,1.89,1,,,,,,,,,,,,,
80.4,,1.89,1,,,,,,,,,,,,,
80.6,,1.89,1,,,,,,,,,,,,,
80.8,,1.9,1,,,,,,,,,,,,,
81,,1.9,1,,,,,,,,,,,,,
81.2,,1.91,1,,,,,,,,,,,,,
81.4,,1.91,1,,,,,,,,,,,,,
81.6,,1.92,1,,,,,,,,,,,,,
81.8,,1.92,1,,,,,,,,,,,,,
82,,1.93,1,,,,,,,,,,,,,
82.2,,1.93,1,,,,,,,,,,,,,
82.4,,1.93,1,,,,,,,,,,,,,
82.6,,1.94,1,,,,,,,,,,,,,
82.8,,1.94,1,,,,,,,,,,,,,
83,,1.95,1,,,,,,,,,,,,,
83.2,,1.95,1,,,,,,,,,,,,,
83.4,,1.96,1,,,,,,,,,,,,,
83.6,,1.96,1,,,,,,,,,,,,,
83.8,,1.97,1,,,,,,,,,,,,,
84,,1.97,1,,,,,,,,,,,,,
84.2,,1.98,1,,,,,,,,,,,,,
84.4,,1.98,1,,,,,,,,,,,,,
84.6,,1.98,1,,,,,,,,,,,,,
84.8,,1.99,1,,,,,,,,,,,,,
85,,1.99,1,,,,,,,,,,,,,
85.2,,2,1,,,,,,,,,,,,,
85.4,,2,1,,,,,,,,,,,,,
85.6,,2.01,1,,,,,,,,,,,,,
85.8,,2.01,1,,,,,,,,,,,,,
86,,2.02,1,,,,,,,,,,,,,
86.2,,2.02,1,,,,,,,,,,,,,
86.4,,2.02,1,,,,,,,,,,,,,
86.6,,2.03,1,,,,,,,,,,,,,
86.8,,2.03,1,,,,,,,,,,,,,
87,,2.04,1,,,,,,,,,,,,,
87.2,,2.04,1,,,,,,,,,,,,,
87.4,,2.05,1,,,,,,,,,,,,,
87.6,,2.05,1,,,,,,,,,,,,,
87.8,,2.06,1,,,,,,,,,,,,,
88,,2.06,1,,,,,,,,,,,,,
88.2,,2.06,1,,,,,,,,,,,,,
88.4,,2.07,1,,,,,,,,,,,,,
88.6,,2.07,1,,,,,,,,,,,,,
88.8,,2.08,1,,,,,,,,,,,,,
89,,2.08,1,,,,,,,,,,,,,
89.2,,2.09,1,,,,,,,,,,,,,
89.4,,2.1,1,,,,,,,,,,,,,
89.6,,2.1,1,,,,,,,,,,,,,
89.8,,2.11,1,,,,,,,,,,,,,
90,,2.11,1,,,,,,,,,,,,,
90.2,,2.12,1,,,,,,,,,,,,,
90.4,,2.12,1,,,,,,,,,,,,,
90.6,,2.13,1,,,,,,,,,,,,,
90.8,,2.13,1,,,,,,,,,,,,,
91,,2.13,1,,,,,,,,,,,,,
91.2,,2.14,1,,,,,,,,,,,,,
91.4,,2.14,1,,,,,,,,,,,,,
91.6,,2.15,1,,,,,,,,,,,,,
91.8,,2.15,1,,,,,,,,,,,,,
92,,2.16,1,,,,,,,,,,,,,
92.2,,2.16,1,,,,,,,,,,,,,
92.4,,2.16,1,,,,,,,,,,,,,
92.6,,2.17,1,,,,,,,,,,,,,
92.8,,2.17,1,,,,,,,,,,,,,
93,,2.18,1,,,,,,,,,,,,,
93.2,,2.18,1,,,,,,,,,,,,,
93.4,,2.19,1,,,,,,,,,,,,,
93.6,,2.19,1,,,,,,,,,,,,,
93.8,,2.19,1,,,,,,,,,,,,,
94,,2.2,1,,,,,,,,,,,,,
94.2,,2.2,1,,,,,,,,,,,,,
94.4,,2.21,1,,,,,,,,,,,,,
94.6,,2.21,1,,,,,,,,,,,,,
94.8,,2.22,1,,,,,,,,,,,,,
95,,2.22,1,,,,,,,,,,,,,
95.2,,2.22,1,,,,,,,,,,,,,
95.4,,2.23,1,,,,,,,,,,,,,
95.6,,2.23,1,,,,,,,,,,,,,
95.8,,2.24,1,,,,,,,,,,,,,
96,,2.24,1,,,,,,,,,,,,,
96.2,,2.24,1,,,,,,,,,,,,,
96.4,,2.25,1,,,,,,,,,,,,,
96.6,,2.25,1,,,,,,,,,,,,,
96.8,,2.26,1,,,,,,,,,,,,,
97,,2.26,1,,,,,,,,,,,,,
97.2,,2.27,1,,,,,,,,,,,,,
97.4,,2.27,1,,,,,,,,,,,,,
97.6,,2.27,1,,,,,,,,,,,,,
97.8,,2.28,1,,,,,,,,,,,,,
98,,2.28,1,,,,,,,,,,,,,
98.2,,2.29,1,,,,,,,,,,,,,
98.4,,2.29,1,,,,,,,,,,,,,
98.6,,2.3,1,,,,,,,,,,,,,
98.8,,2.3,1,,,,,,,,,,,,,
99,,2.3,1,,,,,,,,,,,,,
99.2,,2.31,1,,,,,,,,,,,,,
99.4,,2.31,1,,,,,,,,,,,,,
99.6,,2.32,1,,,,,,,,,,,,,
99.8,,2.32,1,,,,,,,,,,,,,
100,,2.33,1,,,,,,,,,,,,,
100.2,,2.33,1,,,,,,,,,,,,,
100.4,,2.33,1,,,,,,,,,,,,,
100.6,,2.34,1,,,,,,,,,,,,,
100.8,,2.34,1,,,,,,,,,,,,,
101,,2.35,1,,,,,,,,,,,,,
101.2,,2.35,1,,,,,,,,,,,,,
101.4,,2.36,1,,,,,,,,,,,,,
101.6,,2.36,1,,,,,,,,,,,,,
101.8,,2.36,1,,,,,,,,,,,,,
102,,2.37,1,,,,,,,,,,,,,
102.2,,2.37,1,,,,,,,,,,,,,
102.4,,2.38,1,,,,,,,,,,,,,
102.6,,2.38,1,,,,,,,,,,,,,
102.8,,2.39,1,,,,,,,,,,,,,
103,,2.39,1,,,,,,,,,,,,,
103.2,,2.39,1,,,,,,,,,,,,,
103.4,,2.4,1,,,,,,,,,,,,,
103.6,,2.4,1,,,,,,,,,,,,,
103.8,,2.41,1,,,,,,,,,,,,,
104,,2.41,1,,,,,,,,,,,,,
104.2,,2.42,1,,,,,,,,,,,,,
104.4,,2.42,1,,,,,,,,,,,,,
104.6,,2.42,1,,,,,,,,,,,,,
104.8,,2.43,1,,,,,,,,,,,,,
105,,2.43,1,,,,,,,,,,,,,
105.2,,2.44,1,,,,,,,,,,,,,
105.4,,2.44,1,,,,,,,,,,,,,
105.6,,2.45,1,,,,,,,,,,,,,
105.8,,2.45,1,,,,,,,,,,,,,
106,,2.45,1,,,,,,,,,,,,,
106.2,,2.46,1,,,,,,,,,,,,,
106.4,,2.46,1,,,,,,,,,,,,,
106.6,,2.47,1,,,,,,,,,,,,,
106.8,,2.47,1,,,,,,,,,,,,,
107,,2.48,1,,,,,,,,,,,,,
107.2,,2.48,1,,,,,,,,,,,,,
107.4,,2.48,1,,,,,,,,,,,,,
107.6,,2.49,1,,,,,,,,,,,,,
107.8,,2.49,1,,,,,,,,,,,,,
108,,2.5,1,,,,,,,,,,,,,
108.2,,2.5,1,,,,,,,,,,,,,
108.4,,2.5,1,,,,,,,,,,,,,
108.6,,2.51,1,,,,,,,,,,,,,
108.8,,2.51,1,,,,,,,,,,,,,
109,,2.52,1,,,,,,,,,,,,,
109.2,,2.52,1,,,,,,,,,,,,,
109.4,,2.53,1,,,,,,,,,,,,,
109.6,,2.53,1,,,,,,,,,,,,,
109.8,,2.53,1,,,,,,,,,,,,,
110,,2.54,1,,,,,,,,,,,,,
110.2,,2.54,1,,,,,,,,,,,,,
110.4,,2.55,1,,,,,,,,,,,,,
110.6,,2.55,1,,,,,,,,,,,,,
110.8,,2.56,1,,,,,,,,,,,,,
111,,2.56,1,,,,,,,,,,,,,
111.2,,2.56,1,,,,,,,,,,,,,
111.4,,2.57,1,,,,,,,,,,,,,
111.6,,2.57,1,,,,,,,,,,,,,
111.8,,2.58,1,,,,,,,,,,,,,
112,,2.58,1,,,,,,,,,,,,,
112.2,,2.59,1,,,,,,,,,,,,,
112.4,,2.59,1,,,,,,,,,,,,,
112.6,,2.59,1,,,,,,,,,,,,,
112.8,,2.6,1,,,,,,,,,,,,,
113,,2.6,1,,,,,,,,,,,,,
113.2,,2.61,1,,,,,,,,,,,,,
113.4,,2.61,1,,,,,,,,,,,,,
113.6,,2.62,1,,,,,,,,,,,,,
113.8,,2.62,1,,,,,,,,,,,,,
114,,2.62,1,,,,,,,,,,,,,
114.2,,2.63,1,,,,,,,,,,,,,
114.4,,2.63,1,,,,,,,,,,,,,
114.6,,2.64,1,,,,,,,,,,,,,
114.8,,2.64,1,,,,,,,,,,,,,
115,,2.65,1,,,,,,,,,,,,,
115.2,,2.65,1,,,,,,,,,,,,,
115.4,,2.65,1,,,,,,,,,,,,,
115.6,,2.66,1,,,,,,,,,,,,,
115.8,,2.66,1,,,,,,,,,,,,,
116,,2.67,1,,,,,,,,,,,,,
116.2,,2.67,1,,,,,,,,,,,,,
116.4,,2.68,1,,,,,,,,,,,,,
116.6,,2.68,1,,,,,,,,,,,,,
116.8,,2.68,1,,,,,,,,,,,,,
117,,2.69,1,,,,,,,,,,,,,
117.2,,2.69,1,,,,,,,,,,,,,
117.4,,2.7,1,,,,,,,,,,,,,
117.6,,2.7,1,,,,,,,,,,,,,
117.8,,2.71,1,,,,,,,,,,,,,
118,,2.71,1,,,,,,,,,,,,,
